date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-16,10.21,10.98,10.74,9.96,0.0,0.52,5.09,10.516,12.032,15.329,0.0,370727.43,901858.32,0.0
2018-04-27,10.93,11.88,10.22,9.9,0.0,-0.59,-5.46,10.714,12.398,15.616,0.0,618852.96,958224.46,0.0
2018-03-30,10.0,12.47,10.81,9.55,0.0,0.75,7.46,11.03,12.85,15.976,35486.64,697465.32,1022106.09,0.0
2018-02-28,10.52,10.98,10.06,9.56,0.0,-0.69,-6.42,11.752,13.182,16.345,292737.34,784951.57,1095113.67,0.0
2018-01-31,11.73,11.88,10.75,10.35,0.0,-0.98,-8.36,12.648,14.717,16.828,506012.67,879879.35,1179353.19,0.0
2017-12-29,11.84,12.77,11.73,11.12,0.0,-0.07,-0.59,13.548,16.417,17.335,741454.87,1234043.95,1277632.62,0.0
2017-11-30,14.43,14.5,11.8,11.5,177433.22,-2.62,-18.17,14.082,17.888,17.845,1237705.92,1532663.3,1393781.04,23.91
2017-10-31,14.75,17.0,14.42,14.11,1286253.5,-0.12,-0.82,14.67,18.449,18.449,1359443.99,1515415.82,1515415.82,173.35
2017-09-29,15.25,16.27,14.54,14.32,1066376.62,-0.71,-4.66,14.612,18.897,18.897,1277165.79,1540878.3,1540878.3,143.72
2017-08-31,14.48,15.68,15.25,13.58,1177211.0,0.85,5.9,16.786,19.441,19.441,1253746.02,1600191.01,1600191.01,158.65
2017-07-31,16.2,18.98,14.4,13.9,2481255.25,-0.34,-2.31,19.286,20.04,20.04,1726633.02,1660616.72,1660616.72,334.4
2017-06-30,13.83,14.99,14.74,12.66,786123.56,0.61,4.32,21.694,20.98,20.98,1827620.67,1523843.64,1523843.64,105.95
2017-05-31,25.33,25.83,14.13,13.11,874862.5,-11.28,-44.39,22.228,22.228,22.228,1671387.65,1671387.65,1671387.65,117.91
2017-04-28,27.76,29.2,25.41,20.7,949277.81,-2.34,-8.43,24.253,24.253,24.253,1870518.94,1870518.94,1870518.94,179.11
2017-03-31,26.3,34.93,27.75,26.1,3541646.0,1.31,4.96,23.867,23.867,23.867,2177599.32,2177599.32,2177599.32,668.24
2017-02-28,19.15,31.74,26.44,19.15,2986193.5,9.03,51.87,21.925,21.925,21.925,1495575.98,1495575.98,1495575.98,563.43
2017-01-26,8.94,17.41,17.41,8.94,4958.45,2.73,43.96,17.41,17.41,17.41,4958.45,4958.45,4958.45,0.94
