date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,9.7,10.97,10.68,9.4,0.0,1.24,13.14,8.724,8.269,9.728,0.0,175587.25,421927.82,0.0
2018-04-27,11.96,13.15,9.44,9.3,0.0,-1.45,-13.31,7.95,8.01,9.864,0.0,221633.38,460127.58,0.0
2018-03-30,6.05,11.73,10.89,6.05,0.0,4.81,79.11,7.51,7.983,10.117,17561.28,269613.32,531289.07,0.0
2018-02-28,6.53,6.58,6.08,5.41,0.0,-0.45,-6.89,6.934,7.852,10.257,101683.07,306187.81,626710.72,0.0
2018-01-31,6.83,6.97,6.53,6.39,0.0,-0.28,-4.11,7.436,8.286,10.816,251787.07,345789.19,810031.35,0.0
2017-12-29,7.22,7.38,6.81,6.51,0.0,-0.43,-5.94,7.814,8.747,11.136,351174.5,473150.65,950214.35,0.0
2017-11-30,8.01,10.37,7.24,7.14,87806.42,-0.77,-9.61,8.07,9.257,11.462,443266.76,529187.47,995798.76,5.72
2017-10-31,8.65,9.07,8.01,7.89,420608.94,-0.58,-6.75,8.456,9.682,12.919,521665.36,566676.75,1028095.44,27.39
2017-09-29,8.43,9.2,8.59,8.39,750520.0,0.17,2.02,8.77,10.133,13.869,510692.54,592180.69,1022168.95,48.88
2017-08-31,8.09,8.67,8.42,7.86,496937.16,0.33,4.08,9.136,10.661,15.03,439791.31,662082.02,1013605.0,32.37
2017-07-31,9.17,9.49,8.09,7.78,460461.28,-1.08,-11.78,9.68,11.187,16.828,595126.8,668268.39,1028833.36,29.99
2017-06-30,9.55,9.72,9.17,8.86,479799.44,-0.41,-4.28,10.444,11.717,19.003,615108.19,698621.78,1063902.58,34.38
2017-05-31,10.42,10.69,9.58,9.41,365744.84,-0.84,-8.06,10.908,12.25,19.955,611688.13,792964.82,1065049.11,27.59
2017-04-28,11.18,11.53,10.42,9.7,396013.84,-0.72,-6.46,11.496,12.662,20.571,673668.84,947233.63,1081720.16,29.87
2017-03-31,11.9,14.1,11.14,11.01,1273614.62,-0.77,-6.46,12.186,13.346,21.085,884372.72,1274273.52,1101324.52,96.06
2017-02-28,11.49,12.1,11.91,11.22,560368.19,0.42,3.65,12.694,13.525,22.008,741409.97,1427278.06,1074462.99,42.26
