date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,6.32,6.94,6.74,6.19,0.0,0.43,6.85,7.012,8.966,11.368,0.0,4856011.35,7492145.83,0.0
2018-04-27,7.56,7.62,6.28,6.23,0.0,-1.25,-16.6,7.23,9.872,11.535,0.0,5300712.2,7935902.73,0.0
2018-03-30,7.34,8.14,7.53,6.42,0.0,0.13,1.76,7.68,10.794,11.636,1085389.3,6138844.55,8257857.33,0.0
2018-02-28,7.12,7.55,7.4,6.05,0.0,0.29,4.08,8.156,11.388,12.052,4343736.9,7083292.35,8591966.28,0.0
2018-01-31,7.84,8.18,7.11,6.94,0.0,-0.72,-9.2,8.452,12.135,12.797,6683565.1,8908850.15,8773087.61,0.0
2017-12-29,8.53,8.83,7.83,7.78,0.0,-0.7,-8.21,10.92,12.838,13.816,9712022.7,10513395.25,8970108.49,0.0
2017-11-30,9.86,10.8,8.53,8.35,5426946.5,-1.38,-13.93,12.514,13.238,15.025,10601424.4,12011919.45,9216803.76,24.05
2017-10-31,9.0,10.12,9.91,8.22,16291738.0,1.03,11.6,13.908,13.485,15.782,11192299.8,12715350.7,9386126.19,72.19
2017-09-29,19.6,20.27,8.88,8.65,11699141.0,-10.57,-54.34,14.62,13.757,16.275,9822847.8,11086580.1,8751737.57,53.21
2017-08-31,14.5,20.43,19.45,14.31,15142288.0,3.65,23.1,15.818,14.272,16.71,11134135.2,10341069.2,8283978.05,137.74
2016-09-09,15.55,17.14,15.8,15.44,4447008.5,0.3,1.94,14.756,13.77,16.53,11314767.8,10128280.3,7678407.36,40.45
2016-08-31,13.4,16.2,15.5,12.74,8381323.5,2.03,15.07,13.962,13.198,16.514,13422414.5,10571093.25,7697486.14,76.24
2016-07-29,14.78,15.57,13.47,13.35,9444478.0,-1.4,-9.41,13.062,12.477,16.666,14238401.6,10376870.1,7494553.81,85.91
2016-06-30,14.0,16.5,14.87,13.63,18255578.0,0.73,5.16,12.894,12.716,16.862,12350312.4,10100640.2,7141004.16,166.06
2016-05-31,11.7,14.3,14.14,10.5,16045451.0,2.31,19.53,12.726,13.458,17.028,9548003.2,8637325.07,6452872.76,145.71
2016-04-29,10.9,13.88,11.83,10.74,14985242.0,0.83,7.54,12.784,14.794,17.216,8941792.8,7426821.73,5912516.26,136.09
2016-03-31,11.37,12.16,11.0,9.01,12461259.0,-1.63,-12.91,12.434,16.811,17.444,7719772.0,6421688.08,5469347.91,127.87
2016-02-29,12.63,12.63,12.63,12.63,4032.0,-1.4,-9.98,11.892,18.078,17.873,6515338.6,6056901.68,5014650.72,0.04
2015-12-11,14.44,14.61,14.03,12.56,4244032.0,-0.4,-2.77,12.538,18.793,18.267,7850968.0,6416895.05,5397617.55,43.53
2015-11-30,9.83,14.66,14.43,9.6,13014399.0,4.35,43.16,14.19,19.148,18.37,7726646.95,6226886.9,5479748.6,133.48
2015-10-30,8.3,10.88,10.08,8.29,8875138.0,1.79,21.59,16.804,19.29,18.397,5911850.65,5228534.43,4956176.36,91.03
2015-09-30,15.52,17.2,8.29,7.95,6439092.0,-7.57,-47.73,21.188,19.829,18.778,5123604.15,4823879.03,4604707.94,66.04
2015-08-31,21.99,25.98,15.86,14.75,6682179.0,-6.43,-28.85,24.264,20.855,19.168,5598464.75,4612237.53,4407272.53,137.05
2015-07-31,27.99,30.01,22.29,19.45,3622426.75,-5.21,-18.95,25.048,21.007,19.341,4982822.1,4181368.13,4256846.1,74.3
2015-06-30,31.9,41.5,27.5,24.28,3940417.5,-4.5,-14.06,24.106,20.597,19.142,4727126.85,4268420.45,4281924.99,80.82
2015-05-15,23.5,32.0,32.0,22.75,4933905.5,8.33,35.19,21.776,19.637,18.743,4545218.2,4398210.8,4248247.94,101.16
2015-04-30,21.76,25.98,23.67,21.21,8813395.0,3.89,19.67,18.47,18.076,18.198,4524153.9,4517007.75,4108456.24,180.71
2015-03-16,17.49,20.05,19.78,17.21,3603965.75,2.2,12.51,17.446,17.668,18.348,3626010.3,3972399.78,3685652.69,73.89
2015-02-27,15.71,17.64,17.58,15.61,2343950.5,1.73,10.91,16.966,17.74,18.713,3379914.15,4378340.05,3571674.98,48.06
2015-01-30,15.43,16.92,15.85,14.97,3030874.25,0.38,2.46,17.088,17.592,18.918,3809714.05,4732610.3,3500345.45,62.89
2014-12-31,18.74,18.93,15.47,14.72,4828584.0,-3.08,-16.6,17.498,17.504,18.975,4251203.4,4683818.3,3412092.88,100.2
2014-11-28,17.31,19.31,18.55,16.4,4322677.0,1.17,6.73,17.682,17.726,18.962,4509861.6,4385536.85,3229821.73,88.32
2014-10-31,18.5,18.95,17.38,16.51,2373485.0,-0.81,-4.45,17.89,17.481,18.684,4318789.25,4202307.53,3052713.68,48.49
2014-09-30,18.1,19.3,18.19,17.25,4492950.0,0.29,1.62,18.514,17.675,18.631,5376765.95,4332324.08,2976383.07,91.8
2014-08-29,16.36,18.64,17.9,16.15,5238321.0,1.51,9.21,18.096,17.686,18.461,5655506.55,4295429.53,2797454.75,107.03
2014-07-31,18.0,18.95,16.39,15.0,6121875.0,-3.2,-16.34,17.51,17.849,18.386,5116433.2,4098285.08,2597741.98,125.08
2014-03-12,21.0,23.08,19.59,18.58,3367315.25,-0.91,-4.44,17.77,18.319,18.319,4261212.1,3699904.73,2357859.93,88.51
2014-02-28,15.92,21.48,20.5,15.87,7663368.5,4.4,27.33,17.072,19.028,18.173,4085825.8,3398905.6,2302528.12,201.44
2014-01-30,14.99,17.87,16.1,14.93,5886653.0,1.13,7.55,16.836,19.685,17.741,3287882.2,2765009.91,1966955.02,154.74
2013-12-31,16.99,16.99,14.97,13.58,2542954.25,-2.72,-15.38,17.276,20.243,17.694,2935352.5,2268080.6,1719094.62,66.84
2013-11-29,15.9,17.87,17.69,15.45,1845769.5,1.59,9.88,18.188,20.446,17.595,3080136.95,2140367.45,1656475.28,48.52
2013-10-31,19.32,20.0,16.1,15.13,2490383.75,-3.22,-16.67,18.868,20.197,17.461,3138597.35,2074106.61,1628770.53,65.46
2013-09-30,18.17,22.92,19.32,18.06,3673650.5,1.02,5.57,20.984,19.887,17.318,2711985.4,1903119.83,1535732.11,96.56
2013-08-30,19.5,21.51,18.3,18.0,4124004.5,-1.23,-6.3,22.534,19.586,17.025,2242137.62,1620442.07,1371080.73,108.4
2013-07-31,20.63,25.3,19.53,18.61,3266876.5,-1.56,-7.4,23.21,19.236,16.983,1600808.7,1299479.98,1197785.02,85.87
2013-06-28,19.46,26.66,21.09,19.46,2138071.5,-5.59,-20.95,22.704,18.923,16.981,1200597.95,1097198.88,1061767.16,73.94
2013-04-08,27.0,27.98,26.68,23.65,357324.0,-0.39,-1.44,21.526,18.318,16.726,1009615.87,1015815.14,975644.71,20.71
2013-03-29,21.77,27.56,27.07,21.73,1324411.62,5.39,24.86,18.79,17.318,16.384,1094254.26,1206150.64,997183.4,76.78
2013-02-28,16.78,22.49,21.68,16.22,917359.88,4.68,27.53,16.638,15.796,16.101,998746.51,1168900.13,970827.21,53.18
2013-01-31,15.45,19.06,17.0,14.98,1265822.75,1.8,11.84,15.262,15.145,16.026,998151.26,1170108.64,957428.28,73.38
