date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-18,15.29,15.29,13.76,13.76,0.0,-3.23,-19.01,15.168,14.591,12.79,2677324.25,4048982.05,6087389.1,0.0
2017-01-20,15.8,17.37,16.99,15.25,3044895.5,1.13,7.12,15.204,14.7,13.051,3170841.45,4717817.1,6782753.2,39.84
2016-12-30,15.18,16.18,15.86,14.07,3583325.0,0.74,4.89,14.81,13.89,12.927,3331660.1,4687426.97,7226062.18,47.04
2016-11-30,15.0,15.98,15.12,14.21,4570613.5,1.01,7.16,14.438,13.114,12.792,4112231.0,4737204.55,7779111.53,60.0
2016-10-28,13.93,14.95,14.11,13.55,2187787.25,0.17,1.22,14.23,12.785,12.48,4268565.6,5175272.9,7904322.9,28.9
2016-09-30,14.98,15.13,13.94,13.16,2467586.0,-1.08,-7.19,14.014,12.42,12.217,5420639.85,5900173.38,7999311.81,32.59
2016-08-31,13.9,15.49,15.02,13.44,3848988.75,1.02,7.29,14.196,12.135,12.027,6264792.75,6512230.78,8181448.59,50.84
2016-07-29,14.17,17.39,14.0,13.66,7486179.5,-0.08,-0.57,12.97,11.507,11.771,6043193.85,6776104.4,8459343.95,98.88
2016-06-30,13.16,14.7,14.08,13.0,5352286.5,1.05,8.06,11.79,10.994,11.515,5362178.1,6885260.95,8464585.07,70.69
2016-05-31,14.8,15.88,13.03,11.35,7948158.5,-1.82,-12.26,11.34,10.74,11.187,6081980.2,7764145.5,8431840.6,104.98
2016-04-29,9.78,15.46,14.85,9.78,6688350.5,5.96,67.04,10.826,10.989,10.904,6379706.9,8125796.15,8279979.88,88.34
2016-02-24,8.08,9.27,8.89,7.65,2740994.25,0.79,9.75,10.074,11.402,10.529,6759668.8,8847689.3,8044598.36,36.2
2016-01-29,12.06,12.08,8.1,7.36,4081100.75,-3.73,-31.53,10.044,11.963,10.437,7509014.95,9764697.38,7979726.44,53.9
2015-12-31,10.46,12.97,11.83,10.02,8951297.0,1.37,13.1,10.198,12.469,10.384,8408343.8,10821018.5,7885205.99,118.23
2015-11-30,10.66,12.18,10.46,9.88,9436792.0,-0.63,-5.68,10.14,12.174,10.155,9446310.8,10633372.9,7788441.46,124.64
2015-10-30,8.79,11.38,11.09,8.75,8588160.0,2.35,26.89,11.152,12.014,10.086,9871885.4,10098450.25,7652492.14,115.61
2015-09-30,8.95,9.9,8.74,7.41,6487725.0,-0.13,-1.47,12.73,11.918,9.884,10935709.8,9850666.4,7384608.36,87.34
2015-08-31,11.29,14.3,8.87,7.9,8577745.0,-2.67,-23.14,13.882,12.035,9.811,12020379.8,10142583.5,7249523.05,115.47
2015-07-31,16.1,16.93,11.54,9.09,14141132.0,-3.98,-25.64,14.74,12.036,9.74,13233693.2,10043909.2,6900819.03,190.37
2015-06-30,19.04,24.09,15.52,13.41,11564665.0,-3.46,-18.23,14.208,11.633,9.528,11820435.0,9099535.7,6337361.31,155.68
2015-05-29,14.69,20.38,18.98,13.09,13907282.0,4.48,30.9,12.876,10.819,9.146,10325015.1,8434163.6,5852820.84,187.22
2015-04-30,12.85,16.16,14.5,12.8,11911075.0,1.34,10.18,11.106,9.655,8.592,8765623.0,7241507.41,5385545.69,160.35
2015-03-31,8.89,13.18,13.16,8.87,14644312.0,4.28,48.2,10.188,8.91,8.32,8264787.2,6194755.5,4956884.86,197.14
2015-02-27,8.8,9.1,8.88,8.28,7074841.0,0.02,0.23,9.332,8.299,8.032,6854125.2,4949393.47,4342693.73,95.24
2015-01-30,9.51,9.95,8.86,8.67,4087565.5,-1.27,-12.54,9.058,8.135,8.052,6378636.4,4943510.03,4136361.14,55.03
2014-11-27,9.83,10.3,10.13,8.8,6110321.5,0.22,2.22,8.762,8.157,8.013,6543312.1,5206534.03,3984275.6,107.57
2014-10-31,9.0,10.45,9.91,8.7,9406896.0,1.03,11.6,8.204,7.849,7.95,5717391.82,4918550.33,3809323.26,165.6
2014-09-30,7.51,9.15,8.88,7.47,7591002.0,1.37,18.24,7.632,7.587,7.908,4124723.8,4356462.6,3420530.93,133.64
2014-08-29,7.4,7.87,7.51,7.26,4697397.0,0.13,1.76,7.266,7.444,7.925,3044661.75,3757728.86,3319935.18,82.7
2014-07-31,7.35,7.68,7.38,7.01,4910944.0,0.04,0.55,7.212,7.422,7.914,3508383.65,3575186.91,3124118.09,86.45
2014-06-30,7.09,7.48,7.34,6.91,1980720.12,0.29,4.11,7.552,7.472,7.865,3869755.95,3271478.09,2898477.79,34.87
2014-05-30,7.05,7.28,7.05,6.83,1443555.88,0.0,0.0,7.494,7.528,7.906,4119708.83,3529583.98,2822490.02,24.93
2014-04-30,7.23,7.68,7.05,6.67,2190691.75,-0.19,-2.62,7.542,7.729,7.973,4588201.4,3719014.21,2794100.24,37.83
2014-03-31,9.08,9.37,7.24,7.12,7016006.5,-1.84,-20.26,7.622,7.765,8.021,4470795.97,3735993.99,2730041.23,121.15
2014-02-28,7.0,9.25,9.08,6.88,6717805.5,2.03,28.79,7.632,7.968,8.057,3641990.17,3329212.26,2422594.02,116.0
2014-01-30,7.33,7.78,7.05,6.65,3230484.5,-0.24,-3.29,7.392,7.868,8.067,2673200.22,2762017.17,2134828.42,55.78
2013-12-31,7.36,8.63,7.29,7.02,3786018.75,-0.16,-2.15,7.562,8.05,8.247,2939459.12,2700096.2,2077645.19,66.49
2013-11-29,7.26,7.6,7.45,6.98,1603664.62,0.16,2.19,7.916,8.229,8.453,2849827.02,2484599.26,1945794.61,44.15
2013-10-31,7.92,8.78,7.29,7.21,2871977.5,-0.59,-7.49,7.908,8.405,8.609,3001192.0,2882141.5,1951895.08,79.06
2013-09-30,7.9,8.25,7.88,7.7,1873855.75,-0.02,-0.25,8.304,8.405,8.81,3016434.35,2673049.26,1895212.89,51.58
2013-08-30,8.97,9.45,7.9,7.76,4561779.0,-1.16,-12.8,8.344,8.257,8.868,2850834.12,2525477.49,1839400.11,125.58
2013-07-31,7.3,9.21,9.06,7.28,3337858.25,1.65,22.27,8.538,8.284,8.956,2460733.27,2115396.07,1647747.9,91.88
2013-06-28,9.27,10.3,7.41,6.61,2360489.5,-1.86,-20.07,8.542,8.217,9.183,2119371.5,1869186.26,1525100.71,52.97
2013-05-31,8.06,9.75,9.27,7.28,2948189.25,1.19,14.73,8.902,8.276,9.517,2763091.0,1724088.47,1433824.06,66.16
2013-04-26,8.8,9.05,8.08,7.78,1045854.62,-0.79,-8.91,8.506,8.146,9.705,2329664.17,1515975.77,1322999.3,23.47
2013-03-29,9.09,9.98,8.87,8.4,2611274.75,-0.21,-2.31,8.17,8.266,10.097,2200120.86,1507639.67,1301454.15,58.6
2013-02-28,9.19,9.65,9.08,8.61,1631049.38,-0.13,-1.41,8.03,8.444,10.569,1770058.86,1455194.19,1230431.96,36.6
2013-01-31,7.3,10.49,9.21,6.58,5579087.0,1.92,26.34,7.892,8.676,11.014,1619001.02,1406989.95,1187664.65,125.19
