date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,6.79,7.5,7.12,6.69,0.0,0.35,5.15,7.374,8.99,12.364,0.0,400615.44,858003.42,0.0
2018-04-27,7.52,7.82,6.8,6.72,0.0,-0.72,-9.57,7.822,9.44,13.125,0.0,591257.52,909330.32,0.0
2018-03-30,7.44,8.25,7.52,6.94,0.0,0.02,0.27,8.296,9.899,13.993,34209.86,789566.01,992214.68,0.0
2018-02-28,7.88,7.9,7.5,6.94,0.0,-0.43,-5.42,8.962,10.377,14.756,161028.44,957548.07,1123706.7,0.0
2018-01-31,9.3,9.87,7.93,7.73,0.0,-1.43,-15.28,9.796,10.999,15.635,438383.51,1058961.29,1264243.42,0.0
2017-12-29,9.2,10.88,9.36,8.75,0.0,0.19,2.07,10.606,11.678,16.274,801230.89,1160907.15,1311766.88,0.0
2017-11-30,10.88,10.92,9.17,8.99,171049.3,-1.68,-15.48,11.058,12.358,16.714,1182515.04,1262803.03,1451205.08,5.28
2017-10-31,11.78,12.26,10.85,10.75,634092.88,-0.82,-7.03,11.502,13.065,17.087,1544922.15,1340934.43,1584372.4,19.57
2017-09-29,11.96,12.71,11.67,11.57,1386775.38,-0.31,-2.59,11.792,13.771,17.323,1754067.7,1401990.51,1625805.33,42.79
2017-08-31,11.74,12.88,11.98,11.48,1814236.88,0.36,3.1,12.202,14.768,17.374,1679539.08,1420535.85,1619059.01,55.98
2017-07-31,11.47,12.6,11.62,10.9,1906420.75,0.23,2.02,12.75,15.738,17.612,1520583.41,1315391.4,1600157.21,58.83
2017-06-30,12.26,12.32,11.39,10.71,1983084.88,-0.91,-7.4,13.658,16.809,17.931,1343091.02,1227403.13,1653029.27,61.19
2017-05-31,13.72,14.93,12.3,12.1,1679820.62,-1.42,-10.35,14.628,18.087,18.113,1136946.7,1194863.36,1647987.79,51.83
2017-04-28,14.59,15.58,13.72,12.93,1014132.25,-1.0,-6.79,15.75,19.134,18.14,1049913.32,1289865.33,1646914.26,31.29
2017-03-31,16.17,16.46,14.72,14.45,1019458.56,-1.44,-8.91,17.334,20.27,18.158,1161532.62,1469525.55,1753680.19,31.46
2017-02-28,16.24,16.48,16.16,15.37,1018958.81,-0.08,-0.49,18.726,20.869,18.364,1110199.39,1462626.61,1878257.85,31.44
2017-01-26,17.92,18.49,16.24,14.77,952363.25,-1.67,-9.32,19.96,21.07,18.413,1111715.23,1639607.12,2017617.44,29.39
2016-12-30,21.57,21.99,17.91,16.88,1244653.75,-3.73,-17.24,21.546,21.109,18.756,1252780.03,1827810.38,2163355.42,38.41
2016-11-30,21.44,24.35,21.64,20.88,1572228.75,-0.04,-0.18,22.518,20.875,18.707,1529817.33,1849620.15,2266304.56,48.51
2016-10-28,22.43,24.1,21.68,21.5,762792.38,-0.65,-2.91,23.206,19.979,18.324,1777518.48,1817582.18,2344982.13,23.54
2016-09-30,24.19,24.21,22.33,22.04,1026538.0,-1.84,-7.61,23.012,19.486,17.754,1815053.82,1884923.01,2357840.46,31.68
2016-08-31,22.77,24.96,24.17,21.02,1657687.25,1.4,6.15,22.18,19.053,17.126,2167499.02,2078655.41,2407601.67,51.15
2016-07-29,24.54,28.6,22.77,22.01,2629840.25,-2.31,-9.21,20.672,18.139,16.369,2402840.72,2101112.21,2433280.55,81.15
2016-06-30,22.7,26.68,25.08,20.0,2810734.5,4.37,21.1,19.232,17.146,15.731,2169422.97,2003963.19,2401193.61,86.73
2016-05-12,18.42,20.97,20.71,17.0,950469.12,2.54,13.98,16.752,16.046,14.96,1857645.87,2037834.84,2336250.72,33.16
2016-04-29,16.5,19.78,18.17,15.45,2788764.0,1.54,9.26,15.96,15.859,14.476,1954792.2,2293889.1,2412910.62,97.29
2016-03-31,15.44,18.65,16.63,14.62,2834395.75,1.06,6.81,15.926,15.756,14.029,1989811.8,2395627.75,2359179.71,98.88
2016-02-29,12.7,16.6,15.57,12.18,1462751.5,2.89,22.79,15.606,16.403,13.661,1799383.7,2498900.48,2310570.83,51.03
2016-01-29,16.93,16.93,12.68,11.9,1251849.0,-4.07,-24.3,15.06,16.539,13.349,1838503.4,2682988.98,2344871.14,43.67
2015-12-31,17.99,19.19,16.75,16.0,1436200.75,-1.25,-6.94,15.34,16.669,13.143,2218023.8,2872382.08,2399096.68,50.1
2015-11-30,14.58,20.7,18.0,14.3,2963862.0,2.97,19.76,15.758,16.022,12.633,2632986.0,2830757.91,2390254.25,103.4
2015-10-30,12.91,16.25,15.03,12.84,1882255.25,2.19,17.06,15.586,15.198,12.095,2801443.7,2736547.93,2312930.5,65.67
2015-09-30,13.52,14.45,12.84,11.25,1658350.0,-1.24,-8.81,17.2,14.599,11.688,3198417.25,2765448.88,2253678.49,57.85
2015-08-31,17.9,21.98,14.08,12.0,3149451.0,-4.76,-25.27,18.018,14.315,11.359,3527474.55,2798424.03,2193047.36,109.87
2015-07-31,17.3,20.96,18.84,10.89,3511011.75,1.7,9.92,17.998,13.874,10.987,3526740.35,2634666.59,2069447.03,122.49
2015-06-30,23.68,25.3,17.14,14.85,3806150.5,-5.96,-25.8,16.286,13.092,10.416,3028529.81,2531932.14,1947808.98,132.79
2015-05-29,17.11,23.1,23.1,14.6,3867123.0,6.17,36.44,14.81,12.301,9.901,2671652.16,2322731.67,1822776.87,134.91
