date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,6.31,6.54,6.44,6.0,0.0,-0.07,-1.07,7.426,8.921,10.359,0.0,488721.83,688644.62,0.0
2018-04-27,7.79,8.07,6.53,6.53,0.0,-1.27,-16.28,7.774,9.417,10.69,0.0,615971.02,809292.41,0.0
2018-03-30,7.98,8.58,7.8,7.27,0.0,-0.23,-2.86,8.274,9.842,10.905,60188.52,693842.27,867210.56,0.0
2018-02-28,8.31,8.4,8.03,7.5,0.0,-0.3,-3.6,8.804,10.017,10.994,234551.17,753705.11,977356.55,0.0
2018-01-31,8.17,9.33,8.33,7.79,0.0,0.15,1.83,9.548,10.292,11.084,680052.72,829640.0,1035493.21,0.0
2017-12-29,9.04,9.04,8.18,7.75,0.0,-0.85,-9.41,10.416,10.58,11.126,977443.67,922488.3,1099416.65,0.0
2017-11-30,10.44,10.44,9.03,8.52,300942.59,-1.42,-13.59,11.06,11.035,11.277,1231942.04,994256.92,1197924.07,9.88
2017-10-31,11.9,12.56,10.45,10.23,871813.25,-1.3,-11.06,11.41,11.375,11.284,1327496.01,1029279.24,1305128.33,28.62
2017-09-29,12.68,13.27,11.75,11.18,2227507.75,-0.92,-7.26,11.23,11.585,11.207,1272859.05,1007098.32,1330585.15,73.11
2017-08-31,11.37,12.67,12.67,10.54,1486954.75,1.27,11.14,11.036,11.774,10.965,979227.28,910955.19,1270473.23,48.81
2017-07-31,10.76,11.57,11.4,9.69,1272491.88,0.62,5.75,10.744,11.797,10.803,867532.94,888567.41,1206234.69,41.77
2017-06-30,9.6,11.15,10.78,8.75,778712.44,1.23,12.88,11.01,11.962,10.648,756571.79,1002613.79,1182427.73,25.56
2017-05-31,10.84,11.54,9.55,9.52,598628.44,-1.23,-11.41,11.34,11.968,10.556,731062.46,1040578.85,1235036.69,19.65
2017-04-28,11.56,12.31,10.78,9.82,759348.88,-0.43,-3.84,11.94,11.971,10.595,741337.59,1201007.98,1329013.42,24.92
2017-03-31,12.66,13.37,11.21,11.05,928483.06,-1.52,-11.94,12.512,11.876,10.771,842683.11,1241346.42,1417208.6,30.48
2017-02-28,12.43,13.88,12.73,12.27,717686.12,0.3,2.41,12.85,11.671,10.868,909601.87,1276345.0,1502675.96,23.56
2017-01-26,12.68,14.19,12.43,11.28,651165.81,-0.12,-0.96,12.914,11.518,10.792,1248655.8,1401591.23,1668013.34,21.37
2016-12-30,13.63,13.68,12.55,11.18,650004.06,-1.09,-7.99,12.596,11.193,10.662,1350095.24,1580977.42,1765739.98,21.34
2016-11-30,12.81,15.53,13.64,12.8,1266076.5,0.74,5.74,12.002,10.829,10.445,1660678.38,1654071.99,1767446.06,41.56
2016-10-31,13.2,14.89,12.9,12.82,1263076.88,-0.15,-1.15,11.24,10.155,10.15,1640009.73,1629991.27,1783848.92,41.46
2016-09-30,10.85,14.58,13.05,10.71,2412955.75,2.21,20.39,10.492,9.808,9.872,1643088.13,1523901.98,1795505.75,79.2
2016-08-31,9.53,11.03,10.84,9.13,1158363.0,1.26,13.15,10.122,9.333,9.666,1554526.65,1362241.66,1738263.29,38.02
2016-07-29,9.86,12.65,9.58,9.3,2202919.75,-0.25,-2.54,9.79,9.143,9.59,1811859.6,1429494.53,1761331.99,72.31
2016-06-30,9.16,10.12,9.83,8.82,1162733.25,0.67,7.31,9.656,9.218,9.58,1647465.6,1457018.86,1758227.06,38.16
2016-05-31,11.1,11.34,9.16,8.21,1278468.88,-2.04,-18.21,9.07,9.665,9.488,1619972.81,1593070.78,1795194.79,41.96
2016-04-29,9.17,11.64,11.2,9.09,1970148.38,2.02,22.0,9.124,10.065,9.415,1404715.83,1729006.92,1940550.48,64.67
2016-03-31,8.8,10.34,9.18,7.7,2445027.75,0.27,3.03,8.544,10.065,9.244,1169956.66,1934435.46,1907051.46,80.25
2016-02-29,6.9,9.58,8.91,6.72,1380949.75,2.01,29.13,8.496,10.13,9.12,1047129.46,1950502.53,1817432.95,45.33
2016-01-29,8.61,9.42,6.9,6.53,1025269.31,-2.53,-26.83,8.78,10.06,8.987,1266572.11,1880820.13,1799581.78,33.65
2015-10-12,8.48,9.45,9.43,8.43,202183.94,1.13,13.61,10.26,10.145,8.997,1566168.75,1937706.57,1935845.22,6.64
2015-09-30,8.68,8.98,8.3,7.13,796352.56,-0.64,-7.16,11.006,9.935,8.83,2053298.01,2067109.53,2021455.85,26.14
2015-08-31,9.86,12.67,8.94,7.09,1830891.75,-1.39,-13.46,11.586,9.998,8.735,2698914.25,2114284.92,2059758.25,60.1
2015-07-31,14.2,14.95,10.33,6.86,2478163.0,-3.97,-27.76,11.764,10.037,8.588,2853875.6,2093169.44,2050948.92,81.34
2015-06-30,13.2,20.41,14.3,12.76,2523252.5,1.14,8.66,11.34,9.942,8.36,2495068.14,2059435.27,1928234.26,82.82
2015-05-29,11.21,14.78,13.16,9.6,2637830.25,1.96,17.5,10.03,9.311,7.935,2309244.39,1997318.81,1837980.45,86.58
2015-04-30,9.7,11.45,11.2,9.41,4024433.75,1.37,13.94,8.864,8.764,7.594,2080921.04,2152094.03,1764078.11,132.1
2015-03-31,8.26,9.97,9.83,8.21,2605698.5,1.62,19.73,8.41,8.422,7.327,1529655.59,1879667.47,1635683.4,85.53
2015-02-27,7.69,8.38,8.21,7.57,684125.69,0.46,5.93,8.31,8.109,7.103,1332463.29,1684363.37,1540888.65,22.46
2015-01-30,7.38,8.1,7.75,6.96,1594133.75,0.42,5.73,8.544,7.913,6.952,1623802.4,1718343.44,1606514.35,52.32
2014-12-31,8.95,8.97,7.33,6.7,1496213.5,-1.6,-17.92,8.592,7.848,6.84,1685393.23,1933983.86,1563957.62,49.11
