date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-02-27,26.5,26.71,20.01,17.5,0.0,-6.84,-25.48,27.186,30.11,30.65,41264.78,113402.69,127716.44,0.0
2018-01-31,27.01,29.81,26.85,25.53,0.0,-0.25,-0.92,29.344,32.161,31.617,65734.04,153216.29,139327.02,0.0
2017-12-29,30.4,30.78,27.1,25.5,0.0,-3.43,-11.23,30.594,32.094,32.094,95763.54,153259.73,153259.73,0.0
2017-11-30,31.29,34.54,30.53,29.5,71598.1,-0.91,-2.89,31.064,32.649,32.649,129373.95,170288.59,170288.59,35.8
2017-10-31,30.99,34.4,31.44,30.49,134725.81,0.64,2.08,32.036,32.914,32.914,146837.7,182624.9,182624.9,67.36
2017-09-29,33.0,33.14,30.8,30.01,122346.3,-2.3,-6.95,33.034,33.124,33.124,185540.6,189467.62,189467.62,61.17
2017-08-31,29.45,33.2,33.1,28.6,150147.5,3.65,12.39,34.978,33.512,33.512,240698.54,200654.51,200654.51,75.07
2017-07-31,35.48,37.89,29.45,27.76,168052.05,-5.94,-16.78,33.594,33.594,33.594,210755.91,210755.91,210755.91,84.03
2017-06-30,35.7,38.99,35.39,33.33,158916.86,-1.04,-2.85,34.63,34.63,34.63,221431.88,221431.88,221431.88,79.46
2017-05-31,40.53,42.0,36.43,34.0,328240.31,-4.09,-10.09,34.377,34.377,34.377,242270.22,242270.22,242270.22,164.12
2017-04-28,28.8,43.98,40.52,28.8,398136.0,14.34,54.77,33.35,33.35,33.35,199285.17,199285.17,199285.17,199.07
2017-03-31,12.31,26.18,26.18,12.31,434.34,2.05,19.98,26.18,26.18,26.18,434.34,434.34,434.34,0.22
