date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,29.15,32.9,32.24,27.77,0.0,3.7,12.94,30.47,41.281,56.519,0.0,87273.43,182947.39,0.0
2018-04-27,30.88,32.99,28.6,26.85,0.0,-2.09,-6.81,30.65,44.805,58.253,0.0,109333.66,196015.06,0.0
2018-03-30,27.8,32.38,30.69,26.91,0.0,2.65,9.45,31.966,49.545,60.534,13402.1,136440.58,211093.15,0.0
2018-02-28,32.4,32.58,28.04,26.03,0.0,-4.74,-14.46,33.758,54.536,63.021,65312.71,173273.87,228684.24,0.0
2018-01-31,33.13,34.72,32.78,31.51,0.0,-0.36,-1.09,43.03,61.101,66.201,124633.51,221050.47,249473.72,0.0
2017-12-29,35.32,35.79,33.14,31.8,0.0,-2.04,-5.8,52.092,69.543,69.543,174546.86,274421.09,274421.09,0.0
2017-11-30,39.25,40.0,35.18,33.21,67010.5,-4.47,-11.27,58.96,73.588,73.588,218667.32,304912.32,304912.32,15.77
2017-10-31,75.78,81.48,39.65,38.85,259553.03,-34.75,-46.71,67.124,78.389,78.389,259479.07,334650.05,334650.05,61.07
2017-09-29,79.9,82.79,74.4,73.56,296604.0,-3.69,-4.72,75.314,83.923,83.923,281235.04,345378.2,345378.2,118.64
2017-08-31,67.3,78.09,78.09,65.62,249566.75,10.61,15.72,79.172,85.51,85.51,317467.42,353507.23,353507.23,99.83
2017-07-31,76.1,79.79,67.48,65.0,220602.33,-8.52,-11.21,86.994,86.994,86.994,374295.32,374295.32,374295.32,88.24
2017-06-30,80.85,82.95,76.0,73.56,271069.22,-4.6,-5.71,91.873,91.873,91.873,412718.57,412718.57,412718.57,108.43
2017-05-31,93.6,94.65,80.6,73.65,368332.91,-13.09,-13.97,97.163,97.163,97.163,459935.02,459935.02,459935.02,147.33
2017-04-28,114.52,121.51,93.69,87.9,477765.91,-23.51,-20.06,105.445,105.445,105.445,505736.08,505736.08,505736.08,191.11
2017-03-31,56.76,160.6,117.2,56.76,533706.25,9.46,20.0,117.2,117.2,117.2,533706.25,533706.25,533706.25,213.48
