date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,10.54,11.94,11.4,9.89,0.0,0.99,9.42,9.6,9.161,9.843,0.0,471228.55,703533.12,0.0
2018-04-27,8.97,10.73,10.51,8.64,0.0,1.57,17.56,8.992,8.892,10.547,0.0,561511.57,742591.19,0.0
2018-03-30,8.11,8.96,8.94,7.85,0.0,0.75,9.16,8.592,8.78,11.234,72535.57,656352.53,784612.16,0.0
2018-02-28,8.06,8.46,8.19,7.41,0.0,-0.77,-8.59,8.58,8.72,11.972,521949.97,738546.06,841122.47,0.0
2018-01-26,8.29,9.17,8.96,8.19,0.0,0.6,7.18,8.702,8.894,12.812,726482.47,802707.24,920333.65,0.0
2017-12-29,8.43,8.67,8.36,7.89,0.0,-0.15,-1.76,8.722,9.004,13.409,942457.09,918397.09,955349.77,0.0
2017-11-30,8.86,9.39,8.51,8.36,362677.84,-0.37,-4.17,8.792,9.216,13.965,1123023.14,1008997.14,1009637.15,5.66
2017-10-31,8.89,10.33,8.88,8.71,2247072.0,0.08,0.91,8.968,9.375,14.625,1240169.5,1046279.41,1042383.82,35.09
2017-09-29,9.08,9.58,8.8,8.47,1022662.5,-0.26,-2.87,8.86,9.599,15.23,955142.16,915318.19,975229.77,15.97
2017-08-31,8.7,9.22,9.06,8.38,1079873.12,0.35,4.02,9.086,10.023,15.718,878932.01,958830.24,968865.36,16.86
2017-07-31,9.38,9.56,8.71,8.13,902830.25,-0.68,-7.24,9.286,10.525,16.355,894337.09,935837.7,956852.88,14.1
2017-06-30,8.35,9.4,9.39,8.21,948409.62,1.05,12.59,9.64,12.202,17.054,894971.14,923670.81,1006675.43,14.81
2017-05-31,9.93,9.96,8.34,7.91,821935.31,-1.59,-16.01,9.782,13.688,17.949,852389.31,912871.79,1054796.47,14.14
2017-04-28,10.0,10.43,9.93,9.48,641611.75,-0.13,-1.29,10.338,15.223,18.925,875494.23,943698.88,1077813.89,11.04
2017-03-31,10.52,11.12,10.06,9.85,1156898.5,-0.42,-4.01,10.96,16.729,22.325,1038728.48,1037960.06,1126073.99,19.9
2017-02-28,10.11,10.78,10.48,10.01,906000.5,0.38,3.76,11.764,17.813,24.442,977338.31,992302.45,1171596.85,15.58
2017-01-26,11.12,11.4,10.1,9.55,735500.5,-1.02,-9.17,14.764,18.714,25.861,952370.48,1010277.16,1189154.02,12.65
