date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,5.48,6.07,6.0,5.43,0.0,0.53,9.67,5.968,6.576,7.304,0.0,255029.44,1469924.04,0.0
2018-04-27,6.16,6.27,5.48,5.42,0.0,-0.66,-10.75,6.136,6.798,7.393,0.0,361713.74,1646524.24,0.0
2018-03-30,5.72,7.17,6.14,5.42,0.0,0.42,7.34,6.34,7.015,7.454,33030.51,424283.6,1736393.67,0.0
2018-02-28,6.51,6.55,5.72,5.05,0.0,-0.78,-12.0,6.572,7.105,7.473,124177.33,480445.38,1852616.32,0.0
2018-01-31,6.86,7.35,6.5,6.46,0.0,-0.34,-4.97,6.902,7.32,7.524,265875.51,622857.38,1989372.8,0.0
2017-12-29,6.5,7.19,6.84,6.4,0.0,0.34,5.23,7.184,7.475,7.551,510058.88,730028.11,2436390.45,0.0
2017-11-30,7.3,7.55,6.5,6.38,165152.56,-0.8,-10.96,7.46,7.615,7.561,723427.48,887575.72,2598577.4,1.6
2017-10-31,7.37,7.8,7.3,7.25,455734.09,-0.07,-0.95,7.69,7.779,7.579,815536.69,1135095.32,2843565.2,4.43
2017-09-29,7.9,7.93,7.37,7.21,708490.88,-0.54,-6.83,7.638,7.937,7.55,836713.44,1550361.71,2990952.86,6.88
2017-08-31,8.13,8.62,7.91,7.69,1220916.88,-0.31,-3.77,7.738,7.992,7.516,979839.26,1804828.82,3450476.92,11.86
2017-07-31,7.66,8.58,8.22,7.4,1066843.0,0.57,7.45,7.766,8.032,7.475,949997.34,2684818.63,3829559.17,10.36
2017-06-30,7.03,7.76,7.65,6.85,625698.62,0.61,8.66,7.77,7.988,7.372,1051723.96,2931334.73,4187400.37,6.08
2017-05-31,7.88,7.93,7.04,6.75,561617.81,-0.83,-10.55,7.868,7.892,7.298,1454653.94,3048503.73,4652130.09,5.46
2017-04-28,8.04,8.72,7.87,7.36,1424120.0,-0.18,-2.24,8.236,7.841,7.176,2264009.97,3224787.25,5200519.25,13.83
2017-03-31,8.24,8.25,8.05,7.95,1071707.25,-0.19,-2.31,8.246,7.728,7.029,2629818.37,3355888.22,6215585.55,10.41
2017-02-28,8.15,8.77,8.24,8.12,1575476.12,0.1,1.23,8.298,7.626,6.972,4419639.92,4142752.8,6164064.96,15.3
2017-01-26,9.59,9.77,8.14,7.63,2640348.5,-0.74,-8.33,8.206,7.506,6.875,4810945.5,4309579.09,6449379.35,25.65
2016-12-30,7.92,9.03,8.88,7.18,4608398.0,0.96,12.12,7.916,7.379,6.755,4642353.52,4552035.09,6616771.7,44.76
2016-11-30,8.16,8.6,7.92,7.74,3253162.0,-0.39,-4.69,7.446,7.162,6.59,4185564.52,4431544.01,6967256.45,31.6
2016-10-28,8.02,9.49,8.31,7.99,10020815.0,0.53,6.81,7.21,7.039,6.469,4081958.07,5096125.01,7602108.1,97.33
2016-09-30,6.7,7.89,7.78,6.48,3532004.0,1.09,16.29,6.954,6.918,6.351,3865865.67,4974299.71,7768256.5,34.31
2016-08-31,6.5,6.83,6.69,6.25,1797388.62,0.16,2.45,6.806,6.756,6.266,3808212.67,5443466.01,9408332.5,17.46
2016-07-29,6.74,6.98,6.53,6.48,2324453.0,-0.21,-3.12,6.842,6.703,6.161,4461716.65,6255756.45,9967928.27,22.58
2016-06-30,7.03,7.15,6.74,6.49,2735129.75,-0.29,-4.12,6.878,6.51,6.033,4677523.5,7176251.25,10266073.82,26.57
2016-05-31,7.01,8.55,7.03,6.71,8940353.0,-0.01,-0.14,6.868,6.329,5.891,6110291.95,9075282.88,10862892.93,86.84
2016-04-29,6.87,7.43,7.04,6.76,3243739.0,0.17,2.48,6.882,6.318,5.7,6082733.75,8185377.12,10496041.59,31.51
2016-03-31,6.71,7.57,6.87,6.59,5064908.5,0.16,2.38,6.706,6.243,5.51,7078719.35,8589179.62,10390554.35,49.2
2016-02-29,6.68,7.16,6.71,6.19,3403487.25,0.02,0.3,6.564,6.131,5.327,8049796.25,8681508.32,10227787.6,33.06
2016-01-29,7.13,8.02,6.69,6.05,9898972.0,-0.41,-5.78,6.142,6.018,5.158,9674979.0,9502968.9,10234075.49,96.15
2015-12-31,6.11,7.9,7.1,5.85,8802562.0,0.94,15.26,5.79,5.898,4.988,12040273.8,10108091.2,9942827.7,85.5
2015-11-30,6.02,7.24,6.16,5.41,8223667.0,0.0,0.0,5.754,5.783,4.792,10288020.49,10562213.3,9626878.67,79.88
2015-10-30,4.6,6.4,6.16,4.6,9920293.0,1.56,33.91,5.78,5.776,4.649,10099639.89,13373199.0,9493936.25,96.36
2015-09-30,4.85,5.22,4.6,4.06,11529401.0,-0.33,-6.69,5.698,5.619,4.512,9313220.39,13680100.1,9131129.17,111.99
2015-08-31,7.61,8.03,4.93,4.3,21725446.0,-1.99,-28.76,5.894,5.556,4.451,9330958.79,13355896.4,8804519.2,211.02
2015-07-31,6.92,6.92,6.92,6.92,41295.45,0.63,10.02,6.006,5.453,4.381,8175908.59,12650503.0,8010105.45,0.4
2015-03-06,5.75,6.57,6.29,5.73,7281764.0,0.54,9.39,5.812,5.082,4.203,10836406.1,12806706.06,8245425.58,70.73
2015-02-27,5.56,5.9,5.75,5.3,5988195.5,0.17,3.05,5.772,4.777,4.05,16646758.1,12191929.09,7993332.2,58.16
2015-01-30,5.49,5.88,5.58,5.18,11618093.0,0.09,1.64,5.54,4.522,3.922,18046979.8,11774066.88,7851496.54,112.85
2014-12-31,5.98,6.22,5.49,5.31,15950195.0,-0.46,-7.73,5.218,4.298,3.855,17380834.0,10965182.08,7510345.96,154.93
2014-11-28,6.07,6.19,5.95,5.3,13343783.0,-0.14,-2.3,4.9,4.077,3.784,17125097.4,9777564.2,7175199.16,129.61
