date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,3.81,3.83,3.67,3.67,0.0,-0.12,-3.16,4.036,4.475,6.694,0.0,1121290.03,1392343.31,0.0
2018-04-27,3.99,4.27,3.8,3.71,0.0,-0.19,-4.76,4.352,4.569,7.007,0.0,1400179.68,1493674.11,0.0
2018-03-30,4.13,4.35,3.99,3.63,0.0,-0.17,-4.09,4.592,5.163,7.298,98132.31,1724406.01,1679938.95,0.0
2018-02-28,4.58,4.6,4.16,3.78,0.0,-0.4,-8.77,4.72,5.671,7.633,569812.11,1803418.08,1955773.7,0.0
2018-01-31,5.25,5.63,4.56,4.54,0.0,-0.69,-13.14,4.892,6.17,7.935,1713540.71,1923011.51,2096474.67,0.0
2017-12-29,4.98,5.47,5.25,4.91,0.0,0.25,5.0,4.914,6.706,8.131,2242580.06,2229171.86,2175203.64,0.0
2017-11-30,4.65,5.16,5.0,4.41,490661.56,0.37,7.99,4.786,7.101,8.302,2800359.36,2306142.91,2304089.01,4.04
2017-10-31,5.07,5.33,4.63,4.54,2358399.0,-0.39,-7.77,5.734,7.493,8.495,3350679.7,2320250.54,2373575.16,19.41
2017-09-29,4.69,5.45,5.02,4.65,5718643.0,0.35,7.5,6.622,7.929,8.626,3037024.05,2177317.37,2296426.11,47.06
2017-08-31,4.58,4.8,4.67,4.46,2645196.75,0.06,1.3,7.448,8.39,8.756,2132482.3,1795065.94,2072320.76,21.77
2017-07-31,9.78,10.07,4.61,4.06,2788896.5,-5.13,-52.67,8.498,8.913,9.072,2215763.65,1663396.58,2062946.9,22.95
2017-06-30,9.04,10.47,9.74,8.98,3242263.25,0.67,7.39,9.416,9.445,9.35,1811926.46,1587168.54,2070629.54,53.36
2017-05-31,9.13,9.7,9.07,8.46,790120.75,-0.08,-0.87,9.252,9.433,9.349,1289821.39,1635471.89,2047849.0,13.0
2017-04-28,9.91,10.1,9.15,8.75,1195934.25,-0.77,-7.76,9.236,9.594,9.292,1317610.69,2108129.32,2092108.22,19.68
2017-03-31,9.2,10.76,9.92,9.07,3061603.5,0.72,7.83,9.332,9.699,9.246,1457649.59,2269937.84,2211911.26,50.37
2017-02-28,8.85,9.26,9.2,8.82,769710.56,0.28,3.14,9.328,9.555,9.24,1111029.51,2121235.42,2219832.02,12.66
2017-01-26,9.02,9.33,8.92,8.04,631737.88,-0.07,-0.78,9.474,9.502,9.419,1362410.62,2302035.11,2386915.86,10.39
2016-12-30,9.64,9.67,8.99,8.58,929067.25,-0.64,-6.65,9.614,9.497,9.736,1981122.4,2426899.77,2645668.67,15.29
2016-11-30,9.69,10.29,9.63,9.56,1896128.75,-0.27,-2.73,9.952,9.322,9.96,2898647.95,2415534.86,2817902.28,31.2
