date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,6.09,6.88,6.24,5.92,0.0,0.24,3.93,6.57,7.675,7.675,0.0,1991308.76,1991308.76,0.0
2018-04-27,6.48,6.98,6.1,6.07,0.0,-0.38,-5.86,6.828,7.834,7.834,0.0,2212565.28,2212565.28,0.0
2018-03-30,6.55,7.13,6.48,5.86,0.0,-0.12,-1.82,7.078,8.051,8.051,194774.68,2489135.94,2489135.94,0.0
2018-02-28,7.45,7.49,6.6,6.02,0.0,-0.83,-11.17,7.582,8.276,8.276,897652.83,2844726.79,2844726.79,0.0
2018-01-31,7.51,8.87,7.43,6.96,0.0,-0.1,-1.33,8.206,8.555,8.555,3972971.63,3318847.93,3318847.93,0.0
2017-12-29,7.35,8.26,7.53,6.7,0.0,0.18,2.45,8.78,8.78,8.78,3982617.51,3982617.51,3982617.51,0.0
2017-11-30,9.01,9.07,7.35,7.32,973873.38,-1.65,-18.33,9.093,9.093,9.093,4978271.89,4978271.89,4978271.89,26.72
2017-10-31,9.86,10.82,9.0,8.88,3514390.75,-0.72,-7.41,9.673,9.673,9.673,6313071.39,6313071.39,6313071.39,96.42
2017-09-29,11.33,14.54,9.72,9.61,15376594.0,-0.58,-5.63,10.01,10.01,10.01,7712411.72,7712411.72,7712411.72,421.85
2017-08-31,4.01,10.3,10.3,4.01,48229.43,0.67,20.06,10.3,10.3,10.3,48229.43,48229.43,48229.43,1.32
