date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,17.49,19.85,18.7,17.49,0.0,1.29,7.33,17.514,16.958,16.699,0.0,977667.23,889315.97,0.0
2018-04-27,18.18,21.38,17.61,16.73,0.0,-0.58,-3.19,16.982,16.499,16.499,0.0,978247.57,978247.57,0.0
2018-03-30,15.22,19.26,18.19,14.73,0.0,2.81,18.27,16.018,16.376,16.376,54922.57,1086941.74,1086941.74,0.0
2018-02-28,17.85,19.85,15.38,13.13,0.0,-2.31,-13.06,15.446,16.149,16.149,221378.92,1222809.46,1222809.46,0.0
2018-01-31,16.07,20.52,17.69,15.51,0.0,1.65,10.29,15.77,16.259,16.259,821027.47,1397496.53,1397496.53,0.0
2017-12-29,12.77,17.96,16.04,11.5,0.0,3.25,25.41,16.402,16.02,16.02,1955334.47,1630412.62,1630412.62,0.0
2017-11-30,15.31,16.3,12.79,12.38,274612.84,-2.54,-16.57,16.016,16.016,16.016,1956495.14,1956495.14,1956495.14,43.59
2017-10-31,17.21,18.8,15.33,14.98,832281.75,-1.67,-9.82,16.823,16.823,16.823,2376965.72,2376965.72,2376965.72,132.11
2017-09-29,20.57,21.0,17.0,16.69,2998242.75,-3.85,-18.46,17.32,17.32,17.32,2891860.37,2891860.37,2891860.37,475.91
2017-08-31,15.52,21.68,20.85,13.62,5671535.0,6.74,47.77,17.48,17.48,17.48,2838669.18,2838669.18,2838669.18,900.24
2017-07-31,7.96,14.11,14.11,7.96,5803.36,2.43,43.94,14.11,14.11,14.11,5803.36,5803.36,5803.36,0.92
