date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,7.87,7.9,7.36,7.29,0.0,-0.53,-6.73,7.638,7.256,7.141,133747.4,578134.36,1046550.67,0.0
2018-04-27,7.87,9.12,7.87,7.62,0.0,0.05,0.64,7.582,7.188,7.094,278632.29,689839.44,1117612.23,0.0
2018-03-30,6.85,8.09,7.82,6.71,0.0,0.23,3.03,7.416,7.104,7.019,511624.91,863400.73,1175634.83,0.0
2017-12-27,7.57,8.2,7.59,7.35,0.0,0.04,0.53,7.226,7.078,6.947,857612.61,1056785.71,1237016.65,0.0
2017-11-30,7.08,7.85,7.55,6.73,668737.0,0.47,6.64,7.06,7.038,6.896,1019829.56,1185200.46,1319259.83,4.08
2017-10-31,7.08,7.23,7.08,6.64,724424.44,0.04,0.57,6.874,6.958,6.86,1022521.31,1212506.53,1393461.32,4.42
2017-09-29,6.89,7.34,7.04,6.89,1164963.12,0.17,2.48,6.794,6.935,6.811,1101046.6,1259064.99,1418375.96,7.11
2017-08-31,6.74,7.8,6.87,6.63,1729938.5,0.11,1.63,6.792,6.956,6.768,1215176.55,1308986.04,1438420.4,10.56
2017-07-31,6.62,6.79,6.76,6.24,811084.75,0.14,2.12,6.93,6.976,6.862,1255958.8,1282148.29,1451252.06,4.95
2017-06-30,6.67,6.89,6.62,6.46,682195.75,-0.06,-0.9,7.016,6.988,6.956,1350571.35,1297538.21,1588168.49,4.16
2017-05-31,7.02,7.12,6.68,6.2,1117050.88,-0.35,-4.98,7.042,7.025,7.057,1402491.74,1514966.99,1688657.13,6.82
2017-04-28,7.6,8.25,7.03,6.73,1735612.88,-0.53,-7.01,7.076,7.0,7.073,1417083.39,1545385.01,1744902.34,10.59
2017-03-31,7.19,7.81,7.56,7.05,1933849.75,0.37,5.15,7.12,6.934,7.111,1402795.54,1487868.94,1873882.07,11.8
2017-02-28,6.72,7.4,7.19,6.68,1284147.5,0.44,6.52,7.022,6.816,7.203,1308337.79,1417247.59,2147382.66,7.84
2017-01-26,6.85,7.1,6.75,6.28,941797.69,-0.1,-1.46,6.96,6.753,7.43,1244505.07,1453319.21,2446954.89,5.75
2016-12-30,7.25,7.38,6.85,6.62,1190009.12,-0.4,-5.52,7.008,6.762,7.696,1627442.24,1574416.12,2829877.35,7.26
2016-11-30,7.07,7.63,7.25,6.99,1664173.62,0.18,2.55,6.924,6.687,7.93,1673686.64,1577686.93,3277793.75,10.16
2016-10-31,6.98,7.87,7.07,6.94,1461561.0,0.19,2.76,6.748,6.579,8.069,1572942.34,1567854.76,3552008.67,8.92
2016-09-30,6.98,7.15,6.88,6.71,964983.94,-0.11,-1.57,6.61,6.747,8.147,1526157.39,1620355.83,3562010.28,5.89
2016-08-31,6.44,7.5,6.99,6.28,2856483.5,0.56,8.71,6.546,6.923,8.224,1662133.35,1878798.76,3790787.26,17.43
2016-07-29,6.38,6.89,6.43,6.32,1421231.12,0.06,0.94,6.516,7.089,8.309,1521390.0,1862347.26,4203469.39,8.67
2016-06-30,6.38,6.56,6.37,5.98,1160452.12,-0.01,-0.16,6.45,7.146,8.367,1481687.22,1944419.68,4455189.36,7.08
2016-05-31,6.58,6.82,6.38,6.01,1227636.25,-0.18,-2.74,6.41,7.288,8.394,1562767.18,2259895.21,4563224.93,7.49
2016-04-29,6.85,7.06,6.56,6.43,1644863.75,-0.28,-4.09,6.884,7.589,8.421,1714554.28,2877517.74,4741241.49,10.04
2016-03-31,6.16,7.14,6.84,6.02,2152766.75,0.74,12.13,7.3,8.106,8.392,2095464.18,3440590.56,4793261.53,13.14
2016-02-29,6.14,6.95,6.1,5.95,1222717.25,-0.07,-1.14,7.662,8.63,8.353,2203304.53,4085338.59,4805056.46,7.46
2016-01-29,8.8,8.85,6.17,5.96,1565851.88,-2.58,-29.49,7.842,9.172,8.329,2407152.13,4977900.56,4856505.74,9.56
2015-12-31,8.55,8.98,8.75,8.03,1986571.75,0.11,1.27,8.166,9.558,8.305,2957023.25,5536162.58,4820137.45,12.12
2015-11-30,8.45,9.56,8.64,8.2,3549413.25,-0.01,-0.12,8.294,9.546,8.167,4040481.2,5503664.74,4814039.94,21.66
2015-10-30,7.27,9.02,8.65,7.17,2691968.5,1.65,23.57,8.912,9.524,8.073,4785716.95,5702775.76,4715363.16,16.43
2015-09-30,7.77,8.06,7.0,6.5,2241955.25,-0.79,-10.14,9.598,9.529,7.981,5967372.65,6544591.51,4696666.82,13.68
2015-08-31,9.21,11.55,7.79,6.96,4315207.5,-1.6,-17.04,10.502,9.588,7.939,7548649.0,6965959.04,4653541.02,26.33
2015-07-31,11.5,12.09,9.39,7.22,7403861.5,-2.34,-19.95,10.95,9.5,7.882,8115301.9,6866554.64,4517530.27,45.18
2015-06-30,12.19,16.26,11.73,9.97,7275592.0,-0.35,-2.9,10.798,9.253,7.775,6966848.28,6604965.24,4236593.75,44.4
2015-05-29,11.51,13.6,12.08,10.2,8600247.0,0.56,4.86,10.136,8.677,7.526,6619834.58,6145932.49,3951755.84,52.48
2015-04-30,10.05,12.35,11.52,9.91,10148337.0,1.49,14.86,9.46,8.076,7.281,7121810.38,5524774.34,3630380.34,61.93
2015-03-31,8.63,10.3,10.03,8.55,7148472.0,1.4,16.22,8.674,7.485,7.056,6383269.08,4735110.91,3224196.71,43.62
2015-02-27,8.37,8.64,8.63,7.96,1661593.38,0.21,2.49,8.05,7.051,6.887,5617807.38,4104112.32,2901966.46,10.14
2015-01-30,8.69,9.9,8.42,7.88,5540523.5,-0.28,-3.22,7.708,6.788,6.793,6243082.2,4124415.14,2869408.25,33.81
2014-12-31,7.56,9.65,8.7,7.31,11110126.0,1.11,14.62,7.218,6.622,6.791,5672030.4,3727950.55,2664636.34,67.8
2014-11-28,6.94,7.78,7.59,6.84,6455630.5,0.68,9.84,6.692,6.432,6.721,3927738.3,2848742.12,2146844.52,39.39
2014-10-31,6.93,7.1,6.91,6.32,3321163.5,-0.01,-0.14,6.296,6.29,6.772,3086952.75,2341123.0,1889195.25,20.27
2014-09-30,5.95,7.13,6.92,5.94,4787967.5,0.95,15.91,6.052,6.264,6.891,2590417.27,2168505.9,1787924.64,29.22
2014-08-29,6.06,6.34,5.97,5.88,2685264.5,-0.1,-1.65,5.868,6.297,7.012,2005748.07,1868222.26,1604393.28,16.39
2014-07-31,5.62,6.1,6.07,5.53,2388665.5,0.46,8.2,6.026,6.374,7.165,1783870.7,1757579.2,1527146.39,14.58
2014-06-30,5.68,6.12,5.61,5.43,2251702.75,-0.08,-1.41,6.172,6.485,7.255,1769745.95,1735986.35,1475247.9,13.74
2014-05-30,6.0,6.12,5.69,5.67,838486.12,-0.31,-5.17,6.284,6.626,7.403,1595293.25,1713282.5,1401290.43,5.12
2014-04-30,6.73,7.18,6.0,5.79,1864621.5,-0.76,-11.24,6.476,6.723,7.568,1746594.52,1699820.6,1415519.0,11.38
2014-03-31,6.9,7.17,6.76,6.38,1575877.62,-0.04,-0.59,6.726,6.798,7.693,1730696.45,1614401.36,1358780.85,9.62
2014-02-28,6.11,7.58,6.8,6.03,2318041.75,0.63,10.21,6.722,6.96,7.787,1731287.7,1601322.13,1312501.0,14.15
2014-01-30,6.66,6.75,6.17,5.71,1379439.25,-0.48,-7.22,6.798,7.01,7.91,1702226.75,1444946.91,1230940.62,8.42
2013-12-31,7.13,7.48,6.65,6.43,1594992.5,-0.6,-8.28,6.968,7.253,8.139,1831271.75,1437267.51,1230447.83,9.73
2013-11-29,6.79,7.31,7.25,6.63,1785131.12,0.51,7.57,6.97,7.517,8.368,1653046.67,1407343.38,1207695.15,10.89
2013-10-31,7.16,7.58,6.74,6.6,1578833.88,-0.44,-6.13,6.87,7.727,8.554,1498106.26,1340564.31,1226244.79,9.63
2013-09-30,7.0,7.73,7.18,6.97,2172737.0,0.16,2.28,7.198,7.955,8.798,1471356.56,1296713.58,1195847.78,13.26
2013-08-30,6.69,7.26,7.02,6.65,2024664.25,0.36,5.41,7.222,8.024,8.981,1187667.06,1214509.46,1111443.07,12.35
2013-07-31,6.76,7.15,6.66,6.5,703867.12,-0.09,-1.33,7.538,8.18,9.203,1043263.26,1089298.37,1047979.56,4.3
2013-06-28,8.39,8.67,6.75,6.2,1010429.06,-1.63,-19.45,8.064,8.413,9.487,1161640.09,1131217.4,1256439.33,6.25
2013-05-31,7.2,8.51,8.38,7.14,1445085.38,1.08,14.79,8.584,8.588,9.735,1183022.35,1103160.35,1234916.54,8.93
2013-04-26,8.55,8.62,7.3,7.22,754289.5,-1.3,-15.12,8.712,8.613,9.874,1122070.6,1023679.88,1195547.89,13.64
2013-03-29,9.32,9.43,8.6,8.29,1302645.25,-0.69,-7.43,8.826,8.809,10.158,1241351.85,1016934.33,1261905.81,23.55
2013-02-28,9.34,10.11,9.29,9.03,1295751.25,-0.06,-0.64,8.822,9.025,10.327,1135333.48,1023628.16,1280249.55,23.43
2013-01-31,9.05,9.63,9.35,8.83,1117340.38,0.33,3.66,8.762,9.219,10.411,1100794.7,1008046.92,1255779.61,20.2
