date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,7.22,7.29,7.2,7.12,0.0,0.01,0.14,7.452,7.764,8.748,0.0,2512111.41,6212670.68,0.0
2018-04-27,7.32,7.41,7.19,7.06,0.0,-0.12,-1.64,7.484,7.946,8.887,0.0,3651599.61,6858266.73,0.0
2018-03-30,7.46,7.63,7.31,7.16,0.0,-0.18,-2.4,7.608,8.156,9.147,344190.12,4618769.31,9470595.53,0.0
2018-02-28,8.06,8.4,7.49,7.33,0.0,-0.58,-7.19,7.77,8.328,9.243,1190053.22,5320292.21,9969047.93,0.0
2018-01-31,7.33,8.39,8.07,7.33,0.0,0.71,9.65,7.932,8.496,9.341,2473258.22,5849903.21,10522883.92,0.0
2017-12-29,7.81,8.07,7.36,7.23,0.0,-0.45,-5.76,8.076,8.689,9.415,5024222.82,6990032.41,11141877.1,0.0
2017-11-30,8.11,8.18,7.81,7.63,1720950.62,-0.31,-3.82,8.408,8.993,9.544,7303199.22,8122144.91,11838244.41,2.97
2017-10-31,8.5,8.53,8.12,8.08,4229315.5,-0.18,-2.17,8.704,9.171,9.659,8893348.5,8417186.6,12512730.67,7.3
2017-09-29,8.8,8.85,8.3,8.25,6416025.0,-0.49,-5.58,8.886,9.322,9.769,9450531.2,8966335.75,13104403.18,11.07
2017-08-31,8.99,9.19,8.79,8.61,12754823.0,-0.23,-2.55,9.06,9.571,9.882,9226548.2,10182499.05,13618893.81,22.01
2017-07-31,9.29,10.19,9.02,8.96,11394882.0,-0.27,-2.91,9.302,9.731,9.973,8955842.0,9913229.95,13690899.71,98.7
2017-06-30,9.04,9.7,9.29,9.03,9671697.0,0.26,2.88,9.578,9.828,10.06,8941090.6,10064933.85,13899628.59,83.78
2017-05-31,9.16,9.53,9.03,8.61,7015229.0,-0.14,-1.53,9.638,10.137,10.137,7941024.7,14322421.75,14322421.75,60.77
2017-04-28,9.9,9.94,9.17,9.09,5296110.0,-0.83,-8.3,9.758,10.26,10.26,8482140.3,15134332.06,15134332.06,45.88
2017-03-31,10.35,10.57,10.0,9.69,11401292.0,-0.4,-3.85,10.082,10.396,10.396,11138449.9,16364109.81,16364109.81,98.76
2017-02-28,9.58,10.7,10.4,9.4,11321125.0,0.81,8.45,10.16,10.453,10.453,10870617.9,17073083.79,17073083.79,98.07
2017-01-26,9.64,9.82,9.59,9.07,4671367.5,-0.04,-0.41,10.078,10.462,10.462,11188777.1,18031743.58,18031743.58,40.46
2016-12-30,10.77,11.16,9.63,9.5,9720807.0,-1.16,-10.75,10.636,10.636,10.636,20703818.8,20703818.8,20703818.8,84.2
2016-11-30,10.33,11.55,10.79,10.09,18577658.0,0.4,3.85,10.888,10.888,10.888,23449571.75,23449571.75,23449571.75,160.92
2016-10-31,10.03,10.74,10.39,9.98,10062132.0,0.4,4.0,10.92,10.92,10.92,25073543.0,25073543.0,25073543.0,87.16
2016-09-30,12.3,12.33,9.99,9.96,12911921.0,-2.39,-19.3,11.185,11.185,11.185,32579248.5,32579248.5,32579248.5,111.84
2016-08-31,7.52,14.84,12.38,7.52,52246576.0,1.25,19.94,12.38,12.38,12.38,52246576.0,52246576.0,52246576.0,452.57
