date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,5.83,5.93,5.39,5.34,0.0,-0.44,-7.59,6.244,7.06,7.539,0.0,473967.55,1308529.06,0.0
2018-04-27,6.46,6.5,5.8,5.6,0.0,-0.67,-10.36,6.714,7.36,7.675,0.0,763601.25,1582451.41,0.0
2018-03-30,6.36,7.0,6.47,6.02,0.0,0.06,0.94,7.034,7.463,7.737,57914.63,898650.3,1717531.99,0.0
2018-02-28,7.13,7.15,6.41,5.73,0.0,-0.74,-10.35,7.3,7.431,7.745,225438.02,1001154.05,1820030.78,0.0
2018-01-31,8.17,8.23,7.15,7.0,0.0,-0.59,-7.62,7.616,7.496,7.773,528097.24,1218613.03,1950069.2,0.0
2017-12-29,7.4,7.89,7.74,6.8,0.0,0.34,4.59,7.876,7.588,7.758,947935.09,1333684.07,2055430.83,0.0
2017-11-30,7.84,8.35,7.4,6.8,289573.16,-0.4,-5.13,8.006,7.673,7.738,1527202.49,1427294.64,2202256.8,3.99
2017-10-31,8.06,8.6,7.8,7.56,837616.94,-0.19,-2.38,7.892,7.797,7.758,1739385.96,1517183.26,2470346.22,11.55
2017-09-29,8.44,8.99,7.99,7.8,1513296.12,-0.46,-5.44,7.562,7.962,7.789,1776870.09,1709341.52,2668740.0,20.87
2017-08-31,8.38,8.92,8.45,7.3,2099189.25,0.06,0.71,7.376,8.082,7.794,1909128.81,2073309.61,2918174.79,28.95
2017-07-31,6.77,8.42,8.39,6.57,2896337.0,1.56,22.84,7.3,8.018,7.744,1719433.04,2143090.58,2994216.23,39.95
2017-06-30,6.14,6.83,6.83,5.55,1350490.5,0.68,11.06,7.34,7.989,7.669,1327386.79,2401301.58,3127559.8,18.63
2017-05-31,7.08,7.08,6.15,5.93,1025037.56,-0.91,-12.89,7.702,8.011,7.668,1294980.56,2536413.68,3338060.78,14.14
2017-04-28,8.07,9.16,7.06,6.75,2174589.75,-1.01,-12.52,8.362,8.058,7.71,1641812.95,2638907.5,3567782.0,29.99
2017-03-31,8.54,8.68,8.07,8.0,1150710.38,-0.52,-6.05,8.788,8.049,7.675,2237490.4,2681525.38,3918348.51,15.87
2017-02-28,8.67,8.95,8.59,8.3,936105.75,-0.05,-0.58,8.736,7.927,7.592,2566748.13,2777177.59,4363090.54,12.91
2017-01-25,9.45,9.65,8.64,7.8,1188459.38,-0.81,-8.57,8.638,7.802,7.542,3475216.38,2977218.96,4877978.01,16.39
2016-12-30,9.25,9.88,9.45,8.26,2759199.5,0.26,2.83,8.32,7.718,7.526,3777846.8,3423509.18,5563994.29,40.55
2016-11-30,8.38,10.1,9.19,8.3,5152977.0,1.38,17.67,7.754,7.616,7.402,3636002.05,3628138.48,6258297.21,75.74
2016-10-28,8.08,8.35,7.81,7.81,2796999.0,-0.29,-3.58,7.31,7.505,7.254,3125560.35,3763039.98,6723753.71,41.11
2016-09-30,7.07,8.31,8.1,6.8,5478447.0,1.05,14.89,7.118,7.469,7.129,2987607.05,3845341.88,6796311.96,80.52
2016-08-31,6.63,7.34,7.05,6.51,2701611.5,0.43,6.5,6.966,7.348,7.002,2479221.55,3853818.03,6895276.84,39.71
2016-07-29,6.98,7.15,6.62,6.57,2049975.75,-0.35,-5.02,7.116,7.324,6.937,3069171.55,4139707.88,7779487.16,30.13
2016-06-30,6.84,7.48,6.97,6.5,2600768.5,0.12,1.75,7.478,7.362,6.862,3620274.9,4496656.5,8092128.9,38.23
2016-05-31,7.34,7.74,6.85,6.45,2107232.5,-0.49,-6.68,7.7,7.301,6.763,4400519.6,5155171.65,8338697.55,31.0
2016-04-29,7.77,8.05,7.34,7.31,2936519.5,-0.46,-5.9,7.82,7.256,6.67,4703076.7,5949003.5,8566659.82,43.2
2016-03-31,8.43,9.58,7.8,7.38,5651361.5,-0.63,-7.47,7.73,7.281,6.533,5228414.5,6778737.05,8722288.95,83.14
2016-02-29,8.02,10.35,8.43,7.92,4805492.5,0.35,4.33,7.532,7.334,6.364,5210244.2,7704479.4,8580687.14,70.69
2016-01-29,6.71,9.08,8.08,6.49,6501992.0,0.63,8.46,7.246,7.187,6.153,5373038.1,8888455.95,8420626.56,95.65
2015-12-31,6.89,7.6,7.45,6.56,3620018.0,0.56,8.13,6.902,7.003,5.974,5909823.7,9684467.45,8150602.46,53.25
2015-11-30,6.87,8.0,6.89,6.6,5563208.5,0.08,1.18,6.692,6.789,5.833,7194930.3,9747282.05,8107614.31,87.53
2015-10-30,7.0,7.57,6.81,6.33,5560510.0,-0.19,-2.71,6.832,6.655,5.729,8329059.6,9936735.65,7977863.17,87.49
2015-09-30,6.23,7.24,7.0,4.95,5619462.0,0.64,10.06,7.136,6.55,5.635,10198714.6,11419266.45,7829616.43,88.41
2015-08-31,6.36,7.3,6.36,5.4,9185920.0,-0.04,-0.62,7.128,6.362,5.529,12403873.8,11687601.3,7647789.84,144.53
2015-07-31,7.49,7.76,6.4,4.5,10045551.0,-1.19,-15.68,7.104,6.225,5.471,13459111.2,11522223.45,7325795.53,158.05
2015-06-30,8.55,10.18,7.59,6.43,11233855.0,-0.74,-8.88,6.886,6.083,5.423,12299633.8,11184316.15,7177503.08,176.75
2015-05-29,6.94,8.58,8.33,6.19,14908785.0,1.37,19.68,6.478,5.784,5.314,11544411.7,10665840.85,7106146.13,227.35
2015-04-30,6.25,7.45,6.96,6.22,16645258.0,0.72,11.54,5.964,5.393,5.153,12639818.3,9456894.88,6487462.76,253.82
2015-03-31,5.33,6.48,6.24,5.3,14462107.0,0.93,17.51,5.596,5.119,5.31,10971328.8,7952797.18,5837376.12,220.53
2015-02-27,5.54,5.68,5.31,4.91,4248164.0,-0.24,-4.32,5.346,4.944,5.467,9585335.7,6616737.46,5183606.21,64.78
2015-01-30,5.8,5.99,5.55,5.04,7457744.5,-0.21,-3.65,5.28,4.877,5.622,10068998.5,6467946.56,5004231.92,113.72
2014-12-31,5.12,6.36,5.76,4.96,20385818.0,0.64,12.5,5.09,4.803,5.849,9787270.0,6018990.69,4705621.44,310.86
