date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,15.04,27.28,24.11,15.0,0.0,10.67,71.95,16.206,17.887,36.441,0.0,294531.32,596284.57,0.0
2018-04-27,14.61,15.84,14.83,13.08,0.0,0.56,3.92,14.606,17.435,38.47,0.0,381016.71,666565.94,0.0
2018-03-30,12.5,15.88,14.27,11.81,0.0,1.4,10.88,14.944,18.371,41.133,22738.4,547247.94,754434.72,0.0
2018-02-28,14.77,15.08,12.87,10.88,0.0,-2.08,-13.91,16.126,19.673,43.07,131058.68,785190.89,822076.1,0.0
2018-01-31,16.15,17.95,14.95,14.85,0.0,-1.16,-7.2,18.172,23.313,43.603,355200.16,843502.06,822088.33,0.0
2017-12-29,16.49,17.4,16.11,14.55,0.0,-0.41,-2.48,19.568,28.188,45.111,589062.64,904620.11,865356.14,0.0
2017-11-30,20.1,21.32,16.52,15.62,113691.98,-3.66,-18.14,20.264,35.737,46.722,762033.42,916938.31,913431.48,17.83
2017-10-31,23.5,24.97,20.18,19.6,541601.44,-2.92,-12.64,21.798,42.779,48.498,1071757.48,1013263.96,960474.98,84.96
2017-09-29,22.0,25.06,23.1,21.3,1120707.38,1.17,5.33,23.22,47.558,50.268,1439323.09,1012243.12,986654.58,175.8
2017-08-31,19.63,22.76,21.93,18.91,1169312.38,2.34,11.95,28.454,50.621,52.079,1331803.95,929224.1,977717.73,183.42
2017-07-31,24.4,25.19,19.59,18.45,864853.94,-4.6,-19.02,36.808,54.994,54.233,1220177.59,898037.83,964032.39,135.66
2017-06-30,26.26,27.8,24.19,22.13,1662312.25,-3.1,-11.36,51.21,59.505,56.898,1071843.19,952115.17,971661.51,260.75
2017-05-31,48.93,64.2,27.29,26.51,2379429.5,-21.98,-44.61,63.76,63.894,59.623,954770.44,961621.5,914107.28,373.24
2017-04-28,62.0,64.9,49.27,45.58,583111.69,-14.43,-22.65,71.896,66.467,62.563,585163.14,858961.32,780896.17,182.94
2017-03-31,82.44,95.0,63.7,63.53,611180.56,-27.9,-30.46,72.788,63.892,63.892,526644.24,800674.61,800674.61,244.47
2016-12-01,86.99,95.63,91.6,85.58,123181.97,4.66,5.36,73.18,63.913,63.913,575898.07,821729.51,821729.51,49.27
2016-11-30,66.67,96.0,86.94,63.22,1076948.5,18.97,27.91,67.8,60.452,60.452,832387.15,909047.95,909047.95,430.78
2016-10-28,54.02,71.17,67.97,54.02,531393.0,14.24,26.5,64.028,56.669,56.669,968472.55,885062.16,885062.16,212.56
2016-09-30,65.4,65.79,53.73,52.7,290517.19,-11.93,-18.17,61.038,54.785,54.785,1132759.5,944007.02,944007.02,116.21
2016-08-31,62.96,73.0,65.66,59.0,857449.69,0.96,1.48,54.996,54.996,54.996,1074704.98,1074704.98,1074704.98,342.98
2016-07-29,69.18,84.88,64.7,62.5,1405627.38,-3.38,-4.96,52.33,52.33,52.33,1129018.81,1129018.81,1129018.81,562.25
2016-06-30,52.11,71.68,68.08,46.9,1757375.5,15.06,28.4,48.207,48.207,48.207,1036815.95,1036815.95,1036815.95,702.95
2016-05-31,25.87,54.78,53.02,25.87,1352827.75,29.5,125.42,38.27,38.27,38.27,676536.17,676536.17,676536.17,541.13
2016-04-29,17.82,23.52,23.52,17.82,244.59,2.97,20.0,23.52,23.52,23.52,244.59,244.59,244.59,0.1
