date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-16,21.0,22.35,20.99,20.36,0.0,0.2,0.96,19.67,21.337,30.682,0.0,88629.54,200358.14,0.0
2018-04-27,20.5,22.25,20.79,19.01,0.0,0.19,0.92,19.412,21.689,32.141,0.0,104213.49,223317.61,0.0
2018-03-30,15.62,20.85,20.6,15.52,0.0,4.97,31.8,19.482,22.492,34.434,14329.65,122415.93,284880.23,0.0
2018-02-28,21.17,21.47,15.63,14.19,0.0,-4.71,-23.16,20.188,23.32,34.954,85469.56,141073.43,284919.43,0.0
2018-01-31,19.69,20.5,20.34,18.09,0.0,0.64,3.25,22.002,25.015,35.971,136354.95,162733.81,299915.19,0.0
2017-12-29,21.15,21.74,19.7,18.31,0.0,-1.44,-6.81,23.004,27.02,36.839,177259.09,210481.22,316577.14,0.0
2017-11-30,24.13,25.72,21.14,20.55,71648.23,-2.99,-12.39,23.966,29.273,37.848,208426.97,236862.91,335199.33,17.49
2017-10-31,25.02,26.58,24.13,23.32,355699.59,-0.57,-2.31,25.502,31.041,38.892,230502.22,247582.81,351671.27,86.81
2017-09-29,25.36,26.46,24.7,23.88,254426.95,-0.65,-2.56,26.452,33.434,39.876,196677.3,248011.0,351402.72,62.09
2017-08-31,24.73,25.85,25.35,23.06,204520.66,0.84,3.43,28.028,37.151,40.96,189112.66,294788.92,358329.56,49.91
2017-07-31,28.98,29.86,24.51,23.06,155839.44,-4.31,-14.96,31.036,40.026,42.161,243703.34,312086.74,370161.01,38.03
2017-06-30,28.71,31.0,28.82,26.8,182024.44,-0.06,-0.21,34.58,42.592,43.632,265298.84,342421.74,388021.14,71.1
2017-05-31,32.58,34.43,28.88,28.01,186575.02,-3.7,-11.36,36.58,46.375,44.978,264663.41,447344.53,406748.12,72.88
2017-04-28,40.44,42.25,32.58,30.3,216603.73,-7.81,-19.34,40.416,46.588,46.588,299344.7,428765.43,428765.43,84.61
2017-03-31,41.9,49.49,40.39,40.0,477474.09,-1.84,-4.36,46.274,48.144,48.144,400465.19,452338.95,452338.95,186.51
2017-02-28,39.38,43.76,42.23,38.0,263816.91,3.41,8.78,49.016,49.114,49.114,380470.13,449197.05,449197.05,103.05
2017-01-26,48.18,50.17,38.82,35.41,178847.28,-9.24,-19.23,50.604,50.097,50.097,419544.64,475679.93,475679.93,69.86
2016-12-30,60.85,61.5,48.06,45.74,359981.47,-13.81,-22.32,56.17,51.977,51.977,630025.66,525152.04,525152.04,140.62
2016-11-30,54.7,64.3,61.87,54.32,722206.19,7.77,14.36,52.76,52.76,52.76,558186.16,558186.16,558186.16,282.11
2016-10-28,50.82,56.97,54.1,50.41,377498.78,3.93,7.83,50.483,50.483,50.483,517181.15,517181.15,517181.15,147.46
2016-09-30,66.3,67.6,50.17,48.52,459189.47,-16.48,-24.73,49.277,49.277,49.277,563741.94,563741.94,563741.94,179.37
2016-08-31,34.11,79.4,66.65,34.11,1231252.38,35.64,114.93,48.83,48.83,48.83,616018.17,616018.17,616018.17,480.96
2016-07-29,13.26,31.01,31.01,13.26,783.96,4.42,44.02,31.01,31.01,31.01,783.96,783.96,783.96,0.31
