date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,20.55,23.41,22.63,20.55,0.0,2.52,12.24,20.554,20.896,21.055,0.0,160769.84,438571.3,0.0
2018-04-27,19.62,21.88,20.58,19.6,0.0,0.68,3.42,20.462,20.895,21.02,0.0,209643.71,502202.3,0.0
2018-03-30,19.58,20.85,19.9,19.05,0.0,0.25,1.27,20.168,21.294,20.979,33754.95,264089.22,558348.49,0.0
2018-02-28,20.14,20.2,19.65,18.3,0.0,-0.36,-1.8,20.462,21.486,20.904,130420.82,334897.51,612220.96,0.0
2018-01-31,22.11,22.76,20.01,19.92,0.0,-2.16,-9.74,20.864,21.614,20.802,206099.06,420044.22,663464.72,0.0
2017-12-29,19.15,22.68,22.17,19.1,0.0,3.06,16.01,21.238,21.501,20.676,321539.67,501510.44,713897.76,0.0
2017-11-30,21.33,21.39,19.11,18.32,168774.77,-2.26,-10.58,21.328,21.228,20.387,419287.41,544135.29,767329.22,6.56
2017-10-31,21.96,22.98,21.37,21.01,483329.31,-0.29,-1.34,22.42,21.268,20.207,494423.48,575544.4,806127.44,18.78
2017-09-29,21.87,22.02,21.66,20.91,378391.22,-0.22,-1.0,22.51,21.257,19.825,539374.19,602031.73,823154.52,14.7
2017-08-31,22.53,24.09,21.88,21.04,577203.06,-0.74,-3.27,22.364,21.35,19.477,633989.37,687374.67,860510.09,22.43
2017-07-31,24.5,25.1,22.62,21.8,488738.69,-1.95,-7.94,21.764,21.214,19.349,681481.21,716372.76,893588.5,18.99
2017-06-30,21.77,25.15,24.57,20.83,544455.12,2.75,12.6,21.128,21.144,19.131,668983.17,794760.89,965645.26,21.15
2017-05-31,20.76,22.8,21.82,20.0,708082.88,0.89,4.25,20.116,20.664,18.763,656665.33,852607.77,1019169.09,27.51
2017-04-28,18.88,21.3,20.93,17.8,851467.12,2.05,10.86,20.004,20.321,18.33,664689.27,889544.41,1054958.57,33.08
