date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,10.7,11.55,10.62,10.45,0.0,-0.26,-2.39,10.554,10.809,11.04,0.0,1056777.98,1911359.62,0.0
2018-04-27,10.46,13.36,10.88,10.42,0.0,0.5,4.82,10.554,10.905,11.092,0.0,1354069.46,2047191.45,0.0
2018-03-30,9.78,10.93,10.38,9.73,0.0,0.54,5.49,10.498,10.866,11.193,69571.56,1486285.91,2324370.85,0.0
2018-02-28,10.98,11.3,9.84,9.3,0.0,-1.21,-10.95,10.572,10.822,11.341,317939.16,1620738.43,2931373.75,0.0
2018-01-31,10.74,11.75,11.05,10.51,0.0,0.43,4.05,10.9,10.945,11.493,981228.36,1996279.61,3642430.85,0.0
2017-12-29,10.54,10.65,10.62,9.86,0.0,0.02,0.19,11.064,10.966,11.495,2113555.96,2254557.51,4181483.45,0.0
2017-11-30,10.7,11.18,10.6,10.4,347857.81,-0.15,-1.4,11.256,11.075,11.499,2708138.91,2487714.88,4650612.65,4.16
2017-10-31,11.53,11.65,10.75,10.52,1241838.0,-0.73,-6.36,11.234,11.129,11.463,2903000.25,2631100.67,5220393.66,14.85
2017-09-29,12.0,12.76,11.48,11.27,3316446.0,-0.39,-3.29,11.072,11.204,11.415,2923537.7,2800613.03,5465550.31,39.67
2017-08-31,11.53,13.36,11.87,11.29,5661638.0,0.29,2.5,10.99,11.288,11.227,3011330.85,3084814.43,5623131.04,67.72
2017-07-31,10.45,11.63,11.58,10.29,2972914.75,1.09,10.39,10.868,11.271,11.132,2395559.05,2765941.25,5492950.19,35.56
2017-06-30,9.98,10.57,10.49,9.58,1322164.5,0.55,5.53,10.894,11.279,11.024,2267290.85,2740313.45,5565441.33,15.81
2017-05-31,10.88,10.92,9.94,9.53,1344525.25,-1.13,-10.21,11.024,11.519,10.98,2359201.1,3162455.8,5686499.23,16.47
2017-04-28,11.3,12.76,11.07,10.5,3755411.75,-0.19,-1.69,11.336,11.86,10.894,2677688.35,4242009.08,5745495.98,46.01
2017-03-31,11.64,11.78,11.26,11.02,2582779.0,-0.45,-3.84,11.586,12.041,10.776,3158298.0,5288582.1,5880070.96,31.64
2017-02-28,11.37,12.04,11.71,11.25,2331573.75,0.57,5.12,11.674,12.023,10.713,3136323.45,6108409.4,6104769.74,28.57
2017-01-26,11.49,11.83,11.14,10.5,1781715.75,-0.36,-3.13,11.664,11.923,10.726,3213336.05,6813510.43,6489302.2,21.83
2016-12-30,12.12,12.6,11.5,10.98,2936961.5,-0.82,-6.66,12.014,11.796,10.888,3965710.5,7809686.65,7088441.36,35.98
2016-11-30,13.35,14.0,12.32,12.06,6158460.0,0.62,5.3,12.384,11.625,11.059,5806329.8,8130487.6,7703917.14,75.45
2016-10-28,11.05,12.21,11.7,11.02,2472906.25,0.04,0.34,12.496,11.165,11.571,7418866.2,8161447.65,7702142.99,30.3
2016-09-30,12.86,13.15,11.66,11.34,2716636.75,-1.23,-9.54,12.372,10.993,11.916,9080495.35,8219959.13,7703161.14,33.28
2016-08-31,13.69,14.36,12.89,12.65,5543588.0,-0.46,-3.45,12.182,10.768,12.21,10413684.8,8390569.2,7671398.51,67.92
2016-07-29,12.99,15.8,13.35,12.84,12140058.0,0.47,3.65,11.578,10.44,12.376,11653662.8,8210542.65,7618159.96,148.74
2016-06-30,11.07,14.2,12.88,10.97,14221142.0,1.8,16.25,10.866,9.928,12.564,10454645.4,7248982.88,7245245.36,174.24
2016-05-31,11.11,11.8,11.08,9.97,10781052.0,0.37,3.46,9.834,9.511,12.671,8904029.1,6471559.83,6655176.93,134.71
2016-04-29,9.87,11.15,10.71,9.55,9382584.0,0.84,8.51,9.614,9.402,12.87,7359422.9,6101130.08,6247627.48,117.24
2016-03-31,10.0,12.55,9.87,9.52,11743478.0,0.08,0.82,9.354,9.528,13.046,6367453.6,6165093.98,5932598.24,146.74
2016-02-29,7.59,11.28,9.79,7.59,6144971.0,2.07,26.81,9.302,9.98,13.297,4767422.5,6367196.08,5478007.56,76.78
2016-01-29,9.99,11.4,7.72,7.41,6468060.5,-2.26,-22.64,8.99,10.493,13.446,4043320.35,7277346.68,5213320.65,80.82
2015-12-31,9.46,10.64,9.98,8.9,3058021.0,0.57,6.06,9.188,11.977,13.69,4039090.55,7242838.33,4922745.66,38.21
2015-11-30,9.5,10.72,9.41,8.95,4422737.5,-0.2,-2.08,9.19,12.839,13.824,4842837.25,7186363.15,4807415.28,55.0
2015-10-30,8.21,10.43,9.61,8.21,3743322.5,1.38,16.77,9.702,13.651,14.031,5962734.35,6952227.83,4661179.06,46.55
2015-09-30,8.71,9.46,8.23,7.48,2524460.25,-0.48,-5.51,10.658,14.311,14.298,7966969.65,7025777.28,4579583.34,31.39
2015-08-31,10.0,12.93,8.71,8.01,6446911.5,-1.28,-12.81,11.996,15.2,14.598,10511373.0,7241507.85,4532598.75,80.18
2015-07-31,11.9,12.48,9.99,8.1,7076754.5,-1.98,-16.54,14.766,15.83,14.849,10446586.1,6838794.03,4263735.53,88.01
