date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,14.99,17.06,16.57,14.68,0.0,1.74,11.72,14.706,13.891,15.367,0.0,265049.43,389341.49,0.0
2018-04-27,15.82,16.17,14.85,14.04,0.0,-0.81,-5.17,13.98,13.44,15.401,0.0,319572.18,426389.89,0.0
2018-03-30,13.08,16.88,15.66,12.81,0.0,2.56,19.54,13.512,13.152,15.501,62079.44,368336.11,456208.91,0.0
2018-02-28,13.35,13.69,13.1,11.52,0.0,-0.25,-1.87,13.232,13.159,15.481,214074.09,394853.52,497506.8,0.0
2018-01-31,12.94,14.22,13.35,12.93,0.0,0.41,3.17,13.21,13.549,15.604,354199.72,433380.03,527432.37,0.0
2017-12-29,12.46,13.35,12.94,12.37,0.0,0.43,3.44,13.076,14.009,15.644,530098.87,494733.66,553128.62,0.0
2017-11-30,14.2,14.82,12.51,12.03,310397.22,-1.75,-12.27,12.9,14.619,15.754,639144.37,543679.23,602106.27,14.84
2017-10-31,13.13,14.39,14.26,12.85,759973.25,1.27,9.78,12.792,15.189,15.88,674592.78,562091.65,679404.96,36.34
2017-09-29,12.62,13.87,12.99,12.62,700628.12,0.31,2.44,13.086,15.708,15.842,575632.95,555987.17,669458.43,33.5
2017-08-31,12.05,12.83,12.68,11.37,879495.75,0.62,5.14,13.888,16.264,15.77,512560.34,560534.07,661468.21,42.05
2017-07-31,12.01,12.33,12.06,10.86,545227.5,0.09,0.75,14.942,16.843,16.007,459368.45,513633.54,667359.58,26.07
2017-06-30,15.65,16.73,11.97,10.8,487639.28,-3.76,-23.9,16.338,17.362,16.245,448214.09,533207.59,710141.08,23.32
2017-05-31,17.07,17.49,15.73,15.16,265174.12,-1.27,-7.47,17.586,17.85,16.325,449590.51,544081.72,731415.56,19.02
2017-04-28,18.1,19.18,17.0,16.02,385265.06,-0.95,-5.29,18.33,17.802,16.094,536341.39,600160.07,790761.94,27.63
2017-03-31,19.02,19.59,17.95,17.88,613536.31,-1.09,-5.72,18.64,17.658,15.979,608507.79,621484.72,857104.97,44.0
2017-02-28,18.2,19.8,19.04,17.88,489455.69,0.83,4.56,18.744,17.279,15.69,567898.62,611523.59,890286.78,35.1
2017-01-26,19.45,19.68,18.21,16.67,494521.38,-1.24,-6.38,18.386,16.889,15.572,618201.09,660533.32,954388.69,35.47
2016-12-30,18.55,19.6,19.45,16.62,698928.5,0.9,4.85,18.114,16.57,15.561,638572.92,796718.27,1057828.32,51.07
2016-11-30,18.9,20.58,18.55,18.31,746097.06,0.08,0.43,17.274,15.976,15.366,663978.76,782929.69,1137832.43,54.51
2016-10-28,17.29,18.7,18.47,17.27,410490.47,1.22,7.07,16.676,15.276,15.173,634461.64,762402.35,1170114.37,29.99
