date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,50.8,53.86,52.72,48.58,0.0,-0.28,-0.53,57.706,59.559,55.218,0.0,1009067.99,985507.97,0.0
2018-04-27,56.5,57.75,52.96,51.98,0.0,-3.34,-5.93,60.172,59.187,55.361,0.0,1097097.01,1029172.57,0.0
2018-03-30,62.95,67.5,56.3,54.51,0.0,-7.21,-11.35,62.024,58.886,55.641,172094.81,1204662.67,1085443.27,0.0
2018-02-28,63.05,66.55,63.51,56.33,0.0,0.47,0.75,63.364,58.241,55.793,808606.41,1285641.52,1170798.36,0.0
2018-01-31,65.28,68.1,63.04,62.51,0.0,-2.01,-3.09,64.322,57.078,55.668,1838438.81,1419774.13,1247799.38,0.0
2017-12-29,62.2,69.51,65.05,58.02,0.0,2.83,4.55,61.412,55.576,55.506,2018135.97,1544120.29,1319115.37,0.0
2017-11-30,64.05,73.8,62.22,61.71,860474.06,-0.78,-1.24,58.202,54.082,55.439,2194194.02,1645959.35,1426241.92,7.56
2017-10-31,72.6,73.5,63.0,61.7,3182558.0,-5.3,-7.76,55.748,52.728,55.269,2237230.54,1620375.47,1501689.03,27.96
2017-09-29,48.49,70.93,68.3,48.11,5149162.0,19.81,40.85,53.118,51.396,54.644,1762676.62,1404735.64,1421721.92,45.23
2017-08-31,49.0,49.58,48.49,47.6,898485.81,-0.51,-1.04,49.834,50.099,53.609,1001109.45,987829.6,1291909.97,7.89
2017-07-31,49.75,51.53,49.0,48.62,880290.25,-0.95,-1.9,49.74,50.876,54.404,1070104.61,961947.95,1397556.48,7.73
2017-06-30,49.85,52.83,49.95,48.8,1075656.62,0.1,0.2,49.962,51.535,55.088,1097724.68,961248.14,1601352.44,12.14
2017-05-31,51.15,51.35,49.85,46.57,809788.44,-2.03,-3.91,49.708,52.395,55.946,1003520.41,966223.86,1786626.71,9.53
2017-04-28,48.63,54.43,51.88,48.63,1341326.12,3.86,8.04,49.674,53.345,56.454,1046794.65,1055955.19,1903348.94,15.78
2017-03-31,50.09,51.59,48.02,47.68,1243461.62,-2.09,-4.17,50.364,54.258,56.352,974549.76,1075824.63,2048408.88,14.63
2017-02-28,48.7,51.52,50.11,48.31,1018390.62,1.43,2.94,52.012,55.436,56.731,853791.3,1094110.46,2264900.13,11.98
2017-01-26,49.6,50.98,48.68,46.5,604635.25,-1.0,-2.01,53.108,56.796,56.987,824771.59,1206524.49,2420537.47,7.11
2016-12-30,55.32,55.73,49.68,48.91,1026159.62,-5.65,-10.21,55.082,57.809,58.353,928927.31,1383002.59,2636559.11,12.21
2016-11-30,56.46,56.99,55.33,54.5,980101.69,-0.93,-1.65,57.016,57.892,58.869,1065115.74,1438708.21,2953624.4,11.66
2016-10-28,55.91,58.35,56.26,55.91,639669.31,0.67,1.21,58.152,57.118,58.723,1177099.5,1595990.34,3373655.52,7.61
