date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,25.29,27.86,27.33,25.29,0.0,-0.02,-0.07,29.12,32.131,32.068,0.0,873018.54,1026310.56,0.0
2018-04-27,29.97,32.42,27.35,25.84,0.0,-2.63,-8.77,30.228,32.576,32.392,0.0,1009920.06,1101246.69,0.0
2018-03-30,30.18,32.96,29.98,26.62,0.0,-0.42,-1.38,31.756,33.05,32.701,253897.08,1133050.11,1163636.26,0.0
2018-02-28,30.65,31.08,30.4,25.92,0.0,-0.14,-0.46,33.716,32.946,32.945,900573.33,1219865.03,1280713.92,0.0
2018-01-31,32.9,35.79,30.54,29.92,0.0,-2.33,-7.09,34.732,33.002,33.344,1495013.33,1335642.12,1491360.15,0.0
2017-12-29,35.0,36.27,32.87,32.21,0.0,-2.12,-6.06,35.142,33.18,33.653,1746037.08,1485382.31,1655179.92,0.0
2017-11-30,39.77,43.41,34.99,34.86,1269485.38,-4.79,-12.04,34.924,33.024,33.682,2019840.13,1559823.05,1884074.05,18.42
2017-10-31,36.3,40.37,39.78,35.63,3233381.25,4.3,12.12,34.344,32.626,33.642,2012203.15,1510940.3,2041473.25,46.9
2017-09-29,32.6,36.3,35.48,31.7,2972200.0,2.89,8.87,32.176,31.957,33.217,1539156.74,1391800.73,1895271.1,43.11
2017-08-31,31.88,32.85,32.59,29.96,1255118.75,0.81,2.55,31.272,31.864,33.098,1176270.91,1215916.81,1923937.36,18.21
2017-07-31,32.17,33.33,31.78,29.3,1369015.25,-0.31,-0.97,31.218,32.004,32.671,1224727.54,1179602.58,1990374.49,19.86
2017-06-30,28.82,32.79,32.09,28.8,1231300.5,3.15,10.88,31.124,32.207,32.392,1099805.97,1192573.31,2081333.25,17.86
2017-05-31,30.8,31.38,28.94,27.85,868149.19,-2.02,-6.53,30.908,32.351,32.245,1009677.44,1194222.4,2172533.85,12.59
2017-04-28,32.45,33.8,30.96,29.83,1157770.88,-1.36,-4.21,31.738,32.944,32.713,1244444.73,1341562.81,2276764.8,16.79
2017-03-31,31.35,33.58,32.32,30.92,1497401.88,1.01,3.23,32.456,33.685,33.548,1255562.7,1647078.17,2550692.24,21.72
2017-02-28,30.9,31.88,31.31,30.46,744407.38,0.3,0.97,32.79,34.125,33.612,1134477.61,1824977.53,2793821.67,10.8
2017-01-26,33.25,34.18,31.01,29.0,780657.88,-2.08,-6.29,33.29,34.339,33.753,1285340.66,2208325.04,3076129.1,11.32
2016-12-30,34.65,36.33,33.09,32.54,2041985.62,-1.46,-4.23,33.794,34.658,33.511,1378767.36,2572006.21,3134580.75,29.62
2016-11-30,33.97,34.72,34.55,33.0,1213360.75,0.56,1.65,34.15,34.477,33.038,1438680.89,2398741.47,3152587.97,17.6
2016-10-31,34.08,35.73,33.99,32.9,891976.44,0.18,0.53,34.914,34.331,32.286,2038593.64,2631957.92,3197948.96,12.94
2016-09-30,33.53,34.9,33.81,31.51,1498722.62,0.28,0.83,35.46,33.337,31.685,2515477.45,2801146.4,3180072.35,21.74
2016-08-31,34.7,35.37,33.53,32.65,1247791.38,-1.34,-3.84,35.388,32.576,31.185,3131309.43,2970093.19,3178553.38,19.61
2016-07-29,38.78,39.53,34.87,34.3,2341553.25,-3.5,-9.12,35.522,32.138,30.769,3765245.05,3150845.3,3201957.97,36.81
2016-06-30,36.6,40.87,38.37,35.02,4212924.5,1.65,4.49,34.804,32.481,30.396,3358802.05,3211966.8,3150775.71,66.23
2016-05-31,33.5,37.27,36.72,30.0,3276395.5,3.27,9.78,33.748,33.411,29.827,3225322.2,3454306.3,3060210.68,51.5
2016-04-29,33.38,39.5,33.45,32.1,4577882.5,-0.75,-2.19,31.214,33.098,29.248,3086815.35,3762665.8,3014606.72,71.96
2016-03-31,29.0,37.08,34.2,25.28,4417469.5,2.92,9.34,29.764,33.166,28.723,2808876.95,3943933.15,2869933.53,69.44
2015-11-03,31.5,32.16,31.28,29.68,309338.25,-1.81,-5.47,28.754,32.364,28.039,2536445.55,3697155.3,2739810.09,6.89
2015-10-30,25.1,35.4,33.09,24.7,3545525.25,9.04,37.59,30.158,31.599,27.531,3065131.55,3906434.48,2842142.08,78.94
2015-09-30,25.0,26.85,24.05,20.5,2583861.25,-2.15,-8.21,33.074,30.241,27.385,3683290.4,3763940.0,2773027.93,57.53
2015-08-31,28.9,36.35,26.2,20.19,3188190.5,-2.95,-10.12,34.982,30.032,27.304,4438516.25,3558998.29,2797321.39,70.98
2015-07-31,37.0,39.11,29.15,27.69,3055312.5,-9.15,-23.89,36.568,29.794,26.764,5078989.35,3387013.57,2708200.98,68.03
