date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,15.28,15.68,14.76,14.65,0.0,-0.45,-2.97,13.986,14.271,15.602,0.0,151127.75,383063.55,0.0
2018-04-27,14.18,15.87,15.14,13.0,0.0,0.9,6.32,13.706,14.399,17.119,0.0,206774.48,424432.47,0.0
2018-03-30,12.82,14.77,14.24,12.2,0.0,1.29,9.96,13.514,14.38,18.414,25023.57,238404.75,471265.33,0.0
2018-02-28,12.8,13.1,12.95,11.79,0.0,0.11,0.86,13.616,14.61,20.109,111309.82,246248.23,509825.31,0.0
2018-01-31,13.39,13.62,12.84,11.91,0.0,-0.52,-3.89,14.056,15.012,21.41,175393.17,303310.83,544211.79,0.0
2017-12-29,14.2,14.5,13.36,13.02,0.0,-0.82,-5.78,14.556,15.505,22.433,302255.51,377462.68,558867.85,0.0
2017-11-30,14.74,15.8,14.18,13.98,125117.84,-0.57,-3.86,15.092,15.851,23.478,413548.96,448221.86,576895.67,5.86
2017-10-31,15.2,16.36,14.75,14.62,431431.25,-0.4,-2.64,15.246,16.042,24.12,451785.94,480468.38,579490.25,20.22
2017-09-29,15.33,15.87,15.15,14.81,320416.75,-0.19,-1.24,15.604,16.345,24.879,381186.64,540040.54,573096.59,15.02
2017-08-31,16.09,16.27,15.34,15.19,634311.69,-0.7,-4.36,15.968,16.719,26.152,431228.49,636462.43,583403.77,29.73
2017-07-31,15.27,16.53,16.04,13.1,556467.25,1.09,7.29,16.454,16.932,27.437,452669.85,614999.35,639212.68,26.08
2017-06-30,14.99,16.18,14.95,14.09,316302.75,-1.59,-9.61,16.61,19.838,28.06,482894.77,642090.46,642827.59,14.82
2017-04-10,16.8,17.18,16.54,16.39,78434.77,-0.43,-2.53,16.838,22.448,28.375,509150.82,704125.91,646677.64,5.02
2017-03-31,17.69,18.27,16.97,16.37,570626.0,-0.8,-4.5,17.086,25.608,28.722,698894.44,773402.4,693121.75,36.5
2017-02-28,16.7,18.68,17.77,16.58,741518.5,0.95,5.65,17.47,27.808,29.2,841696.37,785112.75,714246.12,47.43
2017-01-26,16.06,18.44,16.82,16.06,707591.81,0.73,4.54,17.41,29.361,29.653,777328.84,740273.03,720932.1,45.26
2016-12-30,17.83,17.92,16.09,14.95,447583.03,-1.69,-9.51,23.066,31.105,31.448,801286.15,705569.49,728328.35,28.63
2016-11-30,18.8,20.7,17.78,17.6,1027152.88,-1.11,-5.88,28.058,32.198,33.189,899101.01,678512.13,741532.82,65.7
2016-10-31,17.68,21.2,18.89,17.52,1284635.62,1.42,8.13,34.13,33.412,34.761,847910.35,606152.64,750413.87,82.17
2016-09-30,45.1,45.51,17.47,17.01,419680.84,-27.63,-61.26,38.146,35.584,35.43,728529.14,530345.1,739426.22,26.85
2016-08-31,41.04,49.33,45.1,38.56,827378.38,4.05,9.87,41.312,37.942,35.565,703217.22,663426.01,718654.13,116.43
2016-07-29,47.26,50.15,41.05,40.66,936657.31,-7.09,-14.73,39.144,36.281,35.063,609852.82,643564.73,712931.8,131.81
2016-06-30,39.2,49.35,48.14,36.83,771199.62,9.17,23.53,36.338,34.301,34.73,457923.25,589229.37,700502.61,108.53
2016-05-31,33.35,40.12,38.97,32.58,687729.56,5.67,17.03,32.694,31.836,33.941,364394.93,612841.1,696343.96,96.78
2016-04-29,34.25,37.9,33.3,32.03,293121.22,-0.96,-2.8,33.022,30.592,33.627,332161.06,643379.49,696882.36,41.25
2016-03-31,27.45,35.4,34.26,26.4,360556.41,7.24,26.8,34.572,29.945,33.649,623634.79,701591.18,723799.77,50.74
2016-02-29,29.89,34.99,27.02,26.66,177009.42,-2.9,-9.69,33.418,31.79,33.605,677276.63,751087.21,749745.72,24.91
2016-01-29,40.88,40.88,29.92,26.81,303558.06,-10.69,-26.32,32.264,34.18,34.112,720535.49,804553.52,793802.36,42.72
2015-12-31,40.81,42.98,40.61,34.85,526560.19,-0.44,-1.07,30.978,36.109,34.461,861287.26,894675.09,834656.05,140.79
2015-11-30,28.88,46.5,41.05,28.28,1750489.88,12.56,44.09,28.162,35.275,33.902,954597.91,948507.34,862664.77,468.05
2015-10-30,22.56,29.32,28.49,21.84,628765.62,7.24,34.07,25.318,33.187,33.187,779547.56,773882.26,773882.26,168.12
2015-09-30,21.2,24.85,21.25,18.41,393303.69,-2.24,-9.54,30.162,33.709,33.709,824897.79,790006.33,790006.33,105.16
2015-08-28,26.0,33.5,23.49,19.88,1007316.94,-3.04,-11.46,36.096,35.266,35.266,888571.55,839594.16,839594.16,269.34
2015-07-31,26.0,31.8,26.53,16.43,993113.44,-0.3,-1.12,41.24,36.949,36.949,928062.91,815633.76,815633.76,265.54
2015-06-30,54.0,57.2,26.83,22.49,875238.12,-25.88,-49.1,42.388,38.685,38.685,942416.77,786053.81,786053.81,234.02
2015-05-29,50.95,91.56,52.71,41.68,855516.75,1.79,3.52,41.056,41.056,41.056,768216.95,768216.95,768216.95,228.75
2015-04-30,48.88,60.69,50.92,47.5,711672.5,1.71,3.48,38.143,38.143,38.143,746392.0,746392.0,746392.0,418.63
2015-03-31,33.1,56.6,49.21,31.3,1204773.75,16.94,52.49,33.883,33.883,33.883,757965.17,757965.17,757965.17,708.69
2015-02-27,22.19,40.0,32.27,22.19,1064882.75,12.1,59.99,26.22,26.22,26.22,534560.88,534560.88,534560.88,626.4
2015-01-30,9.48,20.17,20.17,9.48,4239.0,1.58,20.0,20.17,20.17,20.17,4239.0,4239.0,4239.0,2.49
