date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-26,3.48,3.98,3.95,3.46,0.0,0.43,12.22,4.076,4.721,6.392,560345.8,2870007.33,3673257.71,0.0
2018-02-28,3.95,3.99,3.52,3.16,0.0,-0.44,-11.11,4.3,4.949,6.601,1181978.8,3434859.33,3849453.77,0.0
2018-01-31,4.3,4.86,3.96,3.95,0.0,-0.3,-7.04,4.702,5.232,6.804,2731413.9,3993568.78,3981474.25,0.0
2017-12-29,4.7,4.77,4.26,3.9,0.0,-0.43,-9.17,4.952,5.635,7.02,4322661.3,4376435.05,4159928.72,0.0
2017-11-30,5.1,5.62,4.69,4.57,2801729.0,-0.38,-7.5,5.092,6.02,7.23,5222477.1,4760082.55,4577516.42,17.72
2017-10-31,5.56,5.66,5.07,5.0,3108165.0,-0.46,-8.32,5.366,6.458,7.387,5179668.85,4864182.05,4796528.95,19.66
2017-09-29,5.25,5.98,5.53,5.12,7747175.5,0.32,6.14,5.598,6.933,7.535,5687739.85,5655645.65,5214726.9,49.01
2017-08-31,4.94,5.44,5.21,4.72,7956237.0,0.25,5.04,5.762,7.255,7.772,5255723.65,5448605.8,5529896.42,50.33
2017-07-31,6.08,6.18,4.96,4.58,4499079.0,-1.1,-18.15,6.318,7.572,8.275,4430208.8,4875638.05,5613873.67,28.46
2017-06-30,6.21,6.37,6.06,5.95,2587687.75,-0.17,-2.73,6.948,7.876,8.865,4297688.0,4458974.97,6250900.52,16.37
2017-05-31,6.31,7.05,6.23,5.87,5648520.0,-0.12,-1.89,7.55,8.062,9.345,4548695.25,4476508.1,7091480.54,35.73
2017-04-28,8.01,8.45,6.35,5.86,5587094.5,-1.64,-20.53,8.268,8.252,9.529,5623551.45,4264048.22,7067398.14,35.34
2017-03-31,8.09,8.26,7.99,7.75,3828662.75,-0.12,-1.48,8.748,8.375,9.761,5641487.95,3969379.72,6999663.66,24.22
2017-02-28,9.08,9.15,8.11,7.93,3836475.0,-0.96,-10.58,8.826,8.405,9.934,5321067.3,3943422.4,7026387.92,24.27
2017-01-26,9.84,10.3,9.07,8.1,3842724.0,-0.75,-7.64,8.804,8.439,10.107,4620261.94,4394950.3,7042580.75,24.31
2016-12-30,9.23,10.86,9.82,8.72,11022801.0,1.07,12.23,8.574,8.316,10.257,4404320.94,4728875.85,7148652.95,69.73
2016-11-30,8.34,9.47,8.75,8.0,5676777.0,0.37,4.42,8.236,8.137,10.27,2904544.99,4773808.15,6748611.66,35.91
2016-10-31,8.79,8.8,8.38,8.22,2226559.5,0.38,4.75,8.002,8.288,10.344,2297271.49,5611187.05,6619984.06,14.08
2016-09-02,7.85,8.01,8.0,7.73,332448.22,0.08,1.01,7.984,8.978,10.486,2565777.49,6352109.3,6593660.89,2.1
2016-08-31,8.16,8.44,7.92,7.8,2763019.0,-0.21,-2.58,8.074,9.853,10.609,4169638.65,8042826.08,6716153.78,17.48
2016-07-29,8.1,8.95,8.13,7.86,3523921.25,0.55,7.26,8.058,10.628,10.762,5053430.75,9706452.98,6843819.03,22.29
2016-06-24,8.28,8.73,7.58,7.41,2640409.5,-0.71,-8.56,8.038,10.805,10.848,6643071.3,9870748.05,6928771.86,16.7
2016-05-31,8.43,8.57,8.29,7.32,3569089.5,-0.16,-1.89,8.574,11.146,11.004,8925102.6,10029947.6,7404586.54,22.58
2016-04-29,8.64,9.6,8.45,7.88,8351754.0,0.61,7.78,9.972,11.463,10.988,10138441.1,10109353.45,8280820.36,52.83
2015-09-18,8.1,8.26,7.84,6.12,7181979.5,-0.19,-2.37,11.632,11.775,10.796,11916013.5,9690211.2,8021981.23,45.43
2015-08-31,10.2,11.37,8.03,6.75,11472124.0,-2.23,-21.73,13.198,12.198,10.635,14359475.2,9568430.05,7969559.38,72.57
2015-07-31,14.8,16.35,10.26,8.3,14050566.0,-5.02,-32.85,13.572,12.403,10.466,13098424.8,8723415.18,7703356.03,88.88
2015-06-30,16.99,21.8,15.28,12.68,9635782.0,-1.47,-8.78,13.718,12.399,10.149,11134792.6,7628781.08,7060844.16,79.24
2015-05-29,15.68,19.5,16.75,15.48,17239616.0,1.08,6.89,12.954,11.994,9.607,10080265.8,6835212.48,6688357.22,141.77
2015-04-30,10.89,16.89,15.67,10.89,19399288.0,5.77,58.28,11.918,11.365,8.992,7464408.9,5389481.48,5933737.39,159.53
2014-12-23,10.89,10.97,9.9,9.8,5166872.0,-1.09,-9.92,11.198,10.895,8.438,4777384.9,3981185.08,5170560.11,42.49
2014-11-28,11.68,12.12,10.99,10.39,4232405.0,-0.47,-4.1,11.234,10.89,8.187,4348405.55,3986795.68,4986600.09,34.81
2014-10-31,11.58,11.82,11.46,10.3,4363148.0,-0.11,-0.95,11.08,10.861,7.888,4122769.55,4779225.47,5044273.17,35.88
2014-09-30,12.1,12.47,11.57,11.51,4160331.5,-0.5,-4.14,11.034,10.512,7.578,3590159.15,6452287.28,5199290.12,34.21
2014-08-29,10.08,12.62,12.07,10.02,5964168.0,1.99,19.74,10.812,9.816,7.2,3314554.05,6353751.25,5071923.09,49.05
2014-07-31,10.2,10.73,10.08,9.6,3021975.25,-0.14,-1.37,10.592,9.072,6.832,3184985.25,6370688.7,4872183.89,24.85
2014-06-30,11.2,11.79,10.22,9.96,3104225.0,-1.01,-8.99,10.546,8.528,6.566,3625185.8,6683296.88,4820793.16,25.53
2014-05-30,10.46,11.28,11.23,10.24,1700096.0,0.77,7.36,10.642,7.898,6.276,5435681.4,6492907.24,4829325.75,13.98
2014-04-30,10.92,11.49,10.46,9.65,2782306.0,-0.51,-4.65,9.99,7.22,5.926,9314415.4,6541501.96,4846802.41,22.88
2014-03-31,9.78,11.75,10.97,9.71,5316324.0,1.12,11.37,8.82,6.618,5.68,9392948.45,6477993.31,4797819.49,43.72
2014-02-28,10.7,11.2,9.85,9.31,5222978.0,-0.85,-7.94,7.552,5.981,5.433,9556392.15,6359935.14,4798722.79,42.95
2014-01-30,7.89,10.99,10.7,7.7,12156703.0,2.73,34.25,6.51,5.483,5.295,9741407.95,5986404.51,4762718.69,99.97
2013-12-31,5.07,8.95,7.97,5.07,21093766.0,3.36,72.89,5.154,4.915,5.071,7550133.07,5309320.86,4541709.36,173.47
2013-09-23,4.62,4.91,4.61,4.47,3174971.25,-0.02,-0.43,4.45,4.644,5.057,3768588.52,3946292.96,3645509.66,26.11
2013-08-30,4.65,5.17,4.63,4.59,6133542.5,-0.01,-0.22,4.416,4.584,5.132,3563038.17,3790094.94,3659219.62,50.44
2013-07-31,3.92,5.13,4.64,3.85,6148057.0,0.72,18.37,4.41,4.591,5.235,3163478.12,3373679.09,3499055.86,50.56
