date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,10.97,11.23,10.91,10.57,0.0,0.05,0.46,11.752,11.937,10.671,0.0,6614532.6,10011642.88,0.0
2018-04-27,10.87,11.94,10.85,10.51,0.0,-0.05,-0.46,12.23,11.913,10.579,0.0,10150627.4,10427575.18,0.0
2018-03-30,11.92,12.34,10.9,10.55,0.0,-1.15,-9.54,12.736,11.767,10.511,1962032.4,11422436.5,11296908.18,0.0
2018-02-28,13.95,14.57,12.05,11.38,0.0,-2.0,-14.23,12.864,11.597,10.426,4752425.2,12647702.4,11769973.73,0.0
2018-01-31,13.35,15.13,14.05,12.86,0.0,0.75,5.64,12.676,11.291,10.259,7972793.2,13450136.2,12124661.73,0.0
2017-12-29,13.4,13.86,13.3,12.64,0.0,-0.08,-0.6,12.122,10.803,10.084,13229065.2,14739070.9,12474101.3,0.0
2017-11-30,11.56,15.24,13.38,11.09,9810162.0,1.84,15.95,11.596,10.421,9.947,20301254.8,15585123.6,12911636.6,5.8
2017-10-31,11.57,11.73,11.54,11.12,13951964.0,0.43,3.87,10.798,10.016,9.81,20882840.6,15367033.25,13060573.65,8.25
2017-09-29,11.28,11.94,11.11,10.82,16101840.0,-0.17,-1.51,10.33,9.772,9.711,20542979.6,15273830.65,12695344.05,9.52
2017-08-31,10.64,11.74,11.28,9.99,26281360.0,0.61,5.72,9.906,9.616,9.656,18927479.2,15297068.55,12415441.6,15.53
2017-07-31,9.4,11.33,10.67,9.27,35360948.0,1.28,13.63,9.484,9.405,9.691,16249076.6,13408753.15,11909327.8,20.9
2017-06-30,9.2,9.49,9.39,8.99,12718091.0,0.19,2.06,9.246,9.245,9.745,10868992.4,10704522.95,11088843.2,7.52
2017-05-31,8.96,9.23,9.2,8.54,12252659.0,0.21,2.34,9.234,9.255,9.843,9851225.9,11171379.85,11016971.85,7.24
2017-04-28,9.16,9.22,8.99,8.89,8024338.0,-0.18,-1.96,9.214,9.255,9.908,10004681.7,10892245.05,11154327.55,4.74
2017-03-31,9.49,9.55,9.17,9.06,12889347.0,-0.31,-3.27,9.326,9.226,10.012,11666657.9,10799187.25,11920728.75,7.62
2017-02-28,9.34,9.62,9.48,9.23,8460527.0,0.15,1.61,9.326,9.364,10.171,10568429.7,10209131.7,13893121.2,5.0
2017-01-26,9.11,9.34,9.33,9.07,7629258.5,0.23,2.53,9.244,9.473,10.424,10540053.5,10238149.6,15909072.25,4.51
2016-12-30,9.57,9.77,9.1,9.02,13019938.0,-0.45,-4.71,9.276,9.604,10.724,12491533.8,10754114.05,18476440.93,8.9
2016-11-30,9.06,9.78,9.55,9.01,16334219.0,0.38,4.14,9.296,9.65,11.104,11779808.4,10116857.45,22499962.43,11.16
2016-10-28,9.1,9.3,9.17,9.03,7398206.0,0.1,1.1,9.126,9.695,11.414,9931716.6,9533814.65,24666197.88,5.06
2016-09-30,9.49,9.52,9.07,9.01,8318646.0,-0.42,-4.43,9.402,9.977,11.655,9849833.7,10409902.45,25325523.28,5.69
2016-08-31,9.18,9.8,9.49,8.93,17386660.0,0.29,3.15,9.702,10.244,11.898,9936245.7,11473163.45,27287601.78,11.88
2016-07-29,8.69,9.24,9.2,8.67,9461311.0,0.5,5.75,9.932,10.431,12.215,9016694.3,10862563.85,31799263.58,6.47
2016-06-30,10.51,10.55,8.7,8.52,7093760.0,-1.85,-17.54,10.004,10.56,12.377,8453906.5,11416410.05,33878577.03,4.85
2016-05-31,10.58,10.75,10.55,10.17,6988791.5,-0.02,-0.19,10.264,10.797,12.494,9135912.7,13042270.25,34867281.42,5.73
2016-04-29,10.62,10.97,10.57,10.36,8750706.0,-0.07,-0.66,10.552,10.978,12.473,10969971.2,17577110.7,35511604.95,7.41
2016-03-31,9.62,10.94,10.64,9.58,12788903.0,1.08,11.3,10.786,11.375,12.457,13010081.2,21579994.9,36045558.15,10.83
2016-02-29,9.98,10.31,9.56,9.42,6647372.0,-0.44,-4.4,10.93,11.843,12.469,12708433.4,26198767.8,36472054.0,5.63
2016-01-29,12.0,12.03,10.0,9.6,10503791.0,-1.99,-16.6,11.116,12.557,12.486,14378913.6,34883067.4,36822279.75,8.9
