date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,3.66,3.98,3.77,3.66,0.0,0.09,2.45,4.006,4.177,4.777,0.0,287326.66,1091781.91,0.0
2018-04-27,3.96,3.98,3.68,3.6,0.0,-0.27,-6.83,4.064,4.264,4.852,0.0,371721.36,1134049.27,0.0
2018-03-30,4.3,4.4,3.95,3.85,0.0,-0.36,-8.35,4.126,4.371,4.942,40181.74,448602.82,1198170.61,0.0
2018-02-28,4.33,4.41,4.31,3.93,0.0,-0.01,-0.23,4.232,4.429,5.015,176289.64,539028.37,1330658.56,0.0
2018-01-31,4.05,4.53,4.32,4.03,0.0,0.26,6.4,4.28,4.54,5.08,375935.56,694700.4,1412630.56,0.0
2017-12-29,3.96,4.26,4.06,3.76,0.0,0.07,1.75,4.348,4.702,5.144,574653.31,889658.91,1464156.45,0.0
2017-11-30,4.48,4.49,3.99,3.91,200908.69,-0.49,-10.94,4.464,4.877,5.217,743442.72,1107729.89,1525105.2,2.67
2017-10-31,4.57,4.74,4.48,4.42,680539.5,-0.07,-1.54,4.616,5.057,5.316,857023.91,1254979.99,1614047.87,9.03
2017-09-29,4.67,4.72,4.55,4.47,998229.62,-0.11,-2.36,4.626,5.157,5.369,901767.11,1312071.54,1621644.08,13.25
2017-08-31,4.63,4.75,4.66,4.45,993588.75,0.02,0.43,4.8,5.267,5.404,1013465.24,1491934.58,1635606.27,13.18
2017-07-31,4.74,4.84,4.64,4.3,843947.06,-0.11,-2.32,5.056,5.377,5.537,1204664.51,1896237.16,1677645.89,11.2
2017-06-30,4.51,4.84,4.75,4.31,768814.62,0.22,4.86,5.29,5.44,5.635,1472017.05,1896377.19,1734807.34,10.2
2017-05-31,5.42,5.5,4.53,4.36,904255.5,-0.89,-16.42,5.498,5.512,5.709,1652936.07,1947738.4,1768748.06,12.0
2017-04-28,5.87,5.98,5.42,5.24,1556720.25,-0.52,-8.75,5.688,5.601,5.747,1722375.97,2122288.75,1804085.15,20.66
2017-03-31,5.8,6.15,5.94,5.64,1949585.12,0.13,2.24,5.734,5.619,5.785,1970403.92,2130560.71,1882356.75,25.87
2017-02-28,5.83,6.17,5.81,5.62,2180709.75,0.02,0.34,5.698,5.586,5.811,2587809.8,2038653.99,1998707.74,28.94
2017-01-26,5.49,5.88,5.79,5.24,1673409.75,0.31,5.66,5.59,5.556,5.929,2320737.33,1942480.51,2078966.77,22.2
2016-12-30,5.65,5.76,5.48,5.36,1251455.0,-0.17,-3.01,5.526,5.575,6.084,2242540.73,1973115.75,2210966.71,16.61
2016-11-30,5.74,6.01,5.65,5.63,2796860.0,-0.11,-1.91,5.514,5.58,6.259,2522201.53,1931216.63,2450978.53,37.11
2016-10-31,5.29,6.5,5.76,5.28,5036614.5,0.49,9.3,5.504,5.54,6.29,2290717.5,1779277.96,2410642.44,66.83
2016-09-30,5.47,5.53,5.27,5.17,845347.38,-0.2,-3.66,5.474,5.696,6.257,1489498.18,1459054.63,2282002.79,11.22
2016-08-31,5.38,5.66,5.47,5.26,1282426.75,0.05,0.92,5.522,5.83,6.278,1564223.7,1573237.49,2480377.57,17.02
2016-07-29,5.6,5.98,5.42,5.32,2649759.0,-0.18,-3.21,5.624,5.906,6.265,1703690.78,1589757.73,2753849.51,35.16
2016-06-30,5.56,5.8,5.6,5.21,1639439.88,-0.01,-0.18,5.646,5.892,6.184,1340231.73,1485881.55,2630896.78,21.75
2016-05-31,5.54,5.97,5.61,5.06,1030517.88,0.1,1.81,5.576,5.951,6.094,1267838.43,1634152.79,2627831.94,13.67
2016-04-29,5.94,6.09,5.51,5.34,1218975.0,-0.47,-7.86,5.918,6.036,5.995,1428611.07,1958761.5,2630812.23,16.9
2016-03-31,5.56,6.26,5.98,5.43,1979762.12,0.45,8.14,6.138,6.301,5.903,1582251.27,2215453.02,2682229.12,27.44
2016-02-29,5.28,6.27,5.53,5.18,832463.75,0.28,5.33,6.188,6.592,5.794,1475824.67,2448817.66,2681638.71,11.54
2016-01-29,7.29,7.36,5.25,5.08,1277473.38,-2.07,-28.28,6.138,6.938,5.699,1631531.37,2970740.44,2749834.66,17.71
2015-12-31,6.62,7.73,7.32,6.6,1834381.12,0.71,10.74,6.326,7.04,5.606,2000467.15,3042006.91,2748226.04,25.43
2015-11-30,6.13,7.78,6.61,6.07,1987176.0,0.38,6.1,6.154,6.817,5.423,2488911.92,3104950.95,2725250.48,27.55
