date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,5.61,5.7,5.53,5.42,0.0,-0.07,-1.25,5.658,6.178,7.221,0.0,401704.56,875508.73,0.0
2018-04-27,5.7,5.79,5.61,5.2,0.0,0.06,1.08,5.766,6.401,7.423,0.0,573806.9,1059865.19,0.0
2018-03-30,5.67,6.13,5.55,5.12,0.0,-0.05,-0.89,5.89,6.571,7.621,35232.04,679482.77,1168122.58,0.0
2018-02-28,5.99,6.02,5.6,5.18,0.0,-0.4,-6.67,6.13,6.736,7.827,165735.64,758067.07,1427401.5,0.0
2018-01-31,6.07,7.05,6.0,5.95,0.0,-0.07,-1.15,6.458,6.959,8.055,488097.52,857423.21,1615689.85,0.0
2017-12-29,6.24,6.4,6.07,5.87,0.0,-0.16,-2.57,6.698,7.205,8.201,803409.12,1095064.31,1740214.32,0.0
2017-11-30,6.75,6.97,6.23,6.19,176160.22,-0.52,-7.7,7.036,7.426,8.342,1147613.8,1185826.02,1951457.94,2.81
2017-10-31,7.3,7.37,6.75,6.63,652518.0,-0.49,-6.77,7.252,7.631,8.484,1323733.5,1252590.11,2277120.75,10.41
2017-09-29,7.2,7.9,7.24,7.12,1611809.38,0.04,0.56,7.342,7.831,8.549,1350398.5,1290363.53,2386016.23,25.7
2017-08-31,8.05,8.48,7.2,7.1,1576558.0,-0.56,-7.22,7.46,8.055,8.631,1226748.9,1337553.3,2499757.61,25.14
2017-07-31,7.31,7.79,7.76,6.69,1721023.38,0.45,6.16,7.712,8.264,9.114,1386719.5,1349312.9,2679268.46,27.44
2017-06-30,7.13,7.54,7.31,6.92,1056758.75,0.11,1.53,7.816,8.444,9.384,1224038.24,1545923.48,2756386.58,16.85
2017-05-31,7.81,7.95,7.2,6.76,785843.0,-0.63,-8.05,8.01,8.671,9.442,1181446.73,1656762.38,2861400.8,12.53
2017-04-28,8.47,8.83,7.83,7.52,993561.38,-0.63,-7.45,8.32,8.917,9.405,1230328.56,2096735.93,3081660.98,16.51
2017-03-31,8.28,9.12,8.46,8.25,2376411.0,0.18,2.17,8.65,9.15,9.452,1448357.69,2373956.49,3036414.36,39.49
2017-02-28,8.26,8.67,8.28,8.14,907617.06,0.0,0.0,8.816,9.197,9.571,1311906.29,2385364.32,3151502.46,15.08
2017-01-26,8.74,9.05,8.28,7.78,843801.19,-0.47,-5.37,9.072,9.257,9.614,1867808.73,2717089.86,3745213.11,14.02
2016-12-30,9.56,9.56,8.75,8.36,1030252.19,-0.73,-7.7,9.332,9.337,9.545,2132078.04,3301651.39,3877861.33,17.12
2016-11-30,9.3,9.85,9.48,9.3,2083707.0,0.19,2.04,9.514,9.266,9.409,2963143.3,3481668.93,3940762.48,34.63
2016-10-31,9.58,9.97,9.29,9.25,1694154.0,-0.27,-2.82,9.65,9.207,9.221,3299555.3,3661961.93,4080747.4,28.15
2016-09-30,9.99,10.65,9.56,9.12,3687129.25,-0.02,-0.21,9.578,9.963,9.07,3458822.35,4009224.03,4155549.76,61.28
2016-08-26,9.62,10.1,9.58,9.3,2165147.75,-0.08,-0.83,9.442,10.323,8.912,3566371.0,3966849.68,4164692.39,35.98
2016-07-29,10.13,11.14,9.66,9.44,5185578.5,-0.5,-4.92,9.342,10.212,8.764,4471224.75,4066039.23,4285228.18,86.18
2016-06-30,8.9,10.48,10.16,8.21,3765767.0,1.23,13.77,9.018,9.892,8.547,4000194.55,4066586.03,4190910.43,62.58
2016-05-31,8.87,9.48,8.93,7.75,2490489.25,0.05,0.56,8.764,9.753,8.304,4024368.55,3698872.23,4142958.61,41.39
2016-04-29,9.02,10.11,8.88,8.56,4224872.5,-0.2,-2.2,10.348,9.944,8.113,4559625.7,3917640.6,4078081.39,70.21
2016-03-31,8.0,9.56,9.08,7.43,6689416.5,1.04,12.94,11.204,9.97,7.923,4367328.35,4773336.35,3989287.94,111.17
2016-02-29,8.8,11.28,8.04,7.79,2830427.5,-0.85,-9.56,11.082,9.752,7.745,3660853.7,4454071.28,3797044.79,47.04
2016-01-29,16.84,17.11,8.89,8.01,3886637.0,-7.96,-47.24,10.766,9.551,7.595,4132977.5,4399856.03,3740227.63,64.59
