date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-05-17,8.08,9.0,8.82,8.04,0.0,0.76,9.44,8.628,9.055,9.523,0.0,463128.04,973820.87,0.0
2018-04-27,8.35,8.53,8.05,7.94,0.0,-0.27,-3.25,8.742,9.132,9.586,0.0,570794.65,1036489.38,0.0
2018-03-30,8.39,8.74,8.32,8.06,0.0,-0.08,-0.95,8.936,9.252,9.731,52573.69,664181.16,1125302.37,0.0
2018-02-28,9.46,9.51,8.4,8.1,0.0,-1.15,-12.04,9.202,9.314,9.825,334211.17,763434.45,1255054.52,0.0
2018-01-31,9.43,9.97,9.55,9.11,0.0,0.16,1.7,9.466,9.44,9.92,578187.45,892072.42,1399048.0,0.0
2017-12-29,8.99,9.57,9.39,8.89,0.0,0.37,4.1,9.482,9.506,9.915,926256.07,1091269.85,1570345.8,0.0
2017-11-30,9.6,9.76,9.02,8.87,262868.47,-0.63,-6.53,9.522,9.654,9.896,1141589.29,1409187.47,1659177.47,3.25
2017-10-31,9.78,10.28,9.65,9.47,1408187.38,-0.07,-0.72,9.568,9.803,9.904,1275788.62,1517277.64,1743284.84,17.42
2017-09-29,9.59,9.98,9.72,9.51,1219881.38,0.09,0.94,9.426,9.862,9.824,1192657.72,1520915.47,1740793.84,15.09
2017-08-31,9.6,10.2,9.63,9.32,1740343.12,0.04,0.42,9.414,9.926,9.743,1205957.4,1568665.02,1767095.84,21.52
2017-07-31,9.27,9.72,9.59,8.65,1076666.12,0.34,3.68,9.53,9.99,9.811,1256283.62,1484513.7,1844219.01,13.32
2017-06-30,8.95,9.34,9.25,8.75,933865.12,0.31,3.47,9.786,10.039,9.832,1676785.65,1502184.11,1964282.92,11.55
2017-05-31,9.61,9.64,8.94,8.64,992532.88,-0.72,-7.45,10.038,10.209,9.887,1758766.65,1586423.59,2083269.85,12.28
2017-04-28,10.23,10.5,9.66,9.63,1286379.75,-0.55,-5.39,10.298,10.336,9.881,1849173.22,1746674.6,2145673.23,15.91
2017-03-31,10.87,10.96,10.21,10.12,1991974.25,-0.66,-6.07,10.438,10.399,9.861,1931372.65,1906023.58,2311238.19,24.64
2017-02-28,10.49,11.63,10.87,10.35,3179176.25,0.36,3.42,10.45,10.323,9.899,1712743.78,2049421.75,2642470.38,39.32
2017-01-26,10.27,10.68,10.51,9.74,1343770.12,0.27,2.64,10.292,10.137,10.121,1327582.58,1909167.48,2989319.07,16.62
2016-12-30,10.33,10.45,10.24,9.5,1444565.75,-0.12,-1.16,10.38,10.004,10.261,1414080.53,1969292.04,3377718.71,17.87
2016-11-30,10.29,10.63,10.36,9.98,1697376.88,0.09,0.88,10.374,9.785,10.413,1644175.98,1960672.21,3915079.33,20.99
