,Time,SC,EX,Brent_Adj,WTI_Adj,DIFF_Brent_SC,DIFF_WTI_SC
269,2018-04-18 01:00:00,424.0,6.2854,449.217538,421.310362,-25.21753799999999,2.689638000000002
270,2018-04-18 01:30:00,425.5,6.2854,449.594662,421.624632,-24.094662000000028,3.8753679999999804
271,2018-04-18 02:00:00,425.7,6.2854,449.594662,421.813194,-23.89466200000004,3.8868059999999787
272,2018-04-18 02:30:00,426.3,6.2854,449.028976,421.184654,-22.72897599999999,5.115345999999988
273,2018-04-18 09:00:00,427.7,6.2854,453.80588,426.96722200000005,-26.105880000000013,0.7327779999999393
274,2018-04-18 09:30:00,428.0,6.2854,452.80021600000003,425.89870400000007,-24.800216000000034,2.101295999999934
275,2018-04-18 10:00:00,428.0,6.2854,454.245858,427.218638,-26.245858,0.7813620000000014
276,2018-04-18 10:30:00,428.1,6.2854,454.87439800000004,427.72147,-26.77439800000002,0.378530000000012
277,2018-04-18 11:00:00,428.2,6.2854,455.6915,428.47571800000003,-27.49150000000003,-0.2757180000000403
278,2018-04-18 11:30:00,428.6,6.2854,453.554464,426.527244,-24.954463999999973,2.0727560000000267
279,2018-04-18 13:30:00,429.2,6.2854,455.188668,428.098594,-25.98866800000002,1.1014059999999972
280,2018-04-18 14:00:00,429.9,6.2854,457.70282799999995,430.23563,-27.802827999999977,-0.3356300000000374
281,2018-04-18 14:30:00,430.3,6.2854,458.20566,430.738462,-27.90566000000001,-0.43846200000001545
282,2018-04-18 15:00:00,429.7,6.2854,458.8342,431.36700199999996,-29.13420000000002,-1.6670019999999681
283,2018-04-18 21:00:00,435.6,6.2854,459.525594,431.99554200000006,-23.92559399999999,3.6044579999999655
284,2018-04-18 21:30:00,438.3,6.2854,459.21132400000005,431.555564,-20.911324000000036,6.744436000000007
285,2018-04-18 22:00:00,438.4,6.2854,459.588448,431.932688,-21.18844800000005,6.467311999999993
286,2018-04-18 22:30:00,438.0,6.2854,459.714156,431.99554200000006,-21.714156000000003,6.004457999999943
287,2018-04-18 23:00:00,437.3,6.2854,460.216988,432.624082,-22.916988000000003,4.675918000000024
288,2018-04-18 23:30:00,437.8,6.2854,460.84552799999994,433.001206,-23.045527999999933,4.798793999999987
289,2018-04-19 00:00:00,436.3,6.2778,459.911628,432.16375200000004,-23.611627999999996,4.136247999999966
290,2018-04-19 00:30:00,436.0,6.2778,459.911628,432.35208600000004,-23.911628000000007,3.6479139999999575
291,2018-04-19 01:00:00,435.8,6.2778,459.974406,432.22652999999997,-24.174405999999976,3.573470000000043
292,2018-04-19 01:30:00,436.2,6.2778,459.723294,431.787084,-23.52329400000002,4.412915999999996
293,2018-04-19 02:00:00,436.6,6.2778,459.22107000000005,431.410416,-22.62107000000003,5.189584000000025
294,2018-04-19 02:30:00,439.0,6.2778,459.974406,431.975418,-20.974405999999988,7.024582000000009
295,2018-04-19 09:00:00,440.2,6.2778,462.98775,433.92153600000006,-22.787750000000017,6.2784639999999285
